organization,location,location_id,location_buffer_m,latitude,longitude,elevation,location_visibility,location_comments
PC,WLNP-AQP-2,238274,,49.054267,-114.049994,,Visible,
PC,WLNP-AQP-3,238275,,49.147152,-114.144310,,Visible,
PC,WLNP-AQP-6,238276,,49.093335,-114.017867,,Visible,
PC,WLNP-AQP-7,238277,,49.006545,-114.025437,,Visible,
