organization,project,project_id,location,location_id,location_buffer_m,recording_date_time,recording_id,method,aru_task_status,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation,hourly_visibility_km,hourly_station_pressure,hourly_wind_direction,hourly_wind_speed,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,date_deployed,date_retrieved,land_features,equipment,left_rms_peak_dbfs,left_rms_trough_dbfs,left_pk_count,left_dc_offset,left_min_level,left_max_level,left_rms_peak_level_dbfs,right_rms_peak_dbfs,right_rms_trough_dbfs,right_pk_count,right_dc_offset,right_min_level,right_max_level,right_peak_level_dbfs,task_url,source_file_name,observer_id
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-24 04:49:00,149895,180s 1SPM,Bad Weather,19km,11.30,24.80,18.00,,,12.90,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-7.59,-24.27,2,0.013056,-0.732423,0.738517,-2.63,-9.22,-26.82,2,0.023573,-0.869202,0.697789,-1.22,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97429,WLNP021-07_20200624_044900.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-24 05:19:00,150139,180s 1SPM,Transcribed,19km,11.30,24.80,18.00,,,12.90,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-20.4,-39.09,2,0.018128,-0.157286,0.136969,-16.07,-26.15,-41.91,2,0.015037,-0.057444,0.080752,-21.86,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97673,WLNP-018-05_20200624_051900.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-24 05:19:00,149701,180s 1SPM,Bad Weather,18km,11.30,24.80,18.00,,,12.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-1.13,-40.31,2,0.006072,-0.974453,0.96467,-0.22,-1.04,-38.46,169,0.022276,-0.989725,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97235,WLNP-021-06_20200624_051900.wav,660
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-24 05:49:00,150140,180s 1SPM,Transcribed,19km,11.30,24.80,18.00,,,12.90,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-23.93,-39.4,2,0.018128,-0.121881,0.168562,-15.46,-26.96,-40.26,2,0.015008,-0.112471,0.146418,-16.69,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97674,WLNP-018-05_20200624_054900.wav,22
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-24 05:49:00,149702,180s 1SPM,Transcribed,18km,11.30,24.80,18.00,,,12.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-1.56,-39.9,2,0.00568,-0.981747,0.983401,-0.15,-0.91,-38.29,77,0.022272,-0.976568,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97236,WLNP-021-06_20200624_054900.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-24 06:49:00,149703,180s 1SPM,Transcribed,18km,11.30,24.80,18.00,,,12.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-28.33,-38.46,2,0.005675,-0.078981,0.098027,-20.17,-23.08,-35.97,2,0.022488,-0.103896,0.129254,-17.77,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97237,WLNP-021-06_20200624_064900.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-8,64873,,2020-06-24 07:49:00,150338,180s 1SPM,Transcribed,21km,11.30,24.80,18.00,,,12.90,,WATERTON PARK GATE,1289.00m,21km,,,,,,,,,,,,,,,,-8.94,-33.96,2,0.020589,-0.550696,0.769323,-2.28,-6.26,-35.05,2,-0.004593,-0.692255,0.719541,-2.86,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97872,WLNP-018-08_20200624_074900.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-24 07:49:00,149704,180s 1SPM,Transcribed,18km,11.30,24.80,18.00,,,12.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-31.65,-38.63,2,0.005579,-0.063295,0.071528,-22.91,-25.84,-35.22,2,0.022458,-0.054167,0.097066,-20.26,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97238,WLNP-021-06_20200624_074900.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-24 12:00:00,150143,180s 1SPM,Transcribed,19km,11.30,24.80,18.00,,,12.90,,WATERTON PARK GATE,1289.00m,19km,22.80,8.80,41,0.00,,,22,15,,,NA,,,,,-12.56,-41.46,2,0.018226,-0.356519,0.388832,-8.2,-15.15,-43.19,2,0.014678,-0.273285,0.276508,-11.17,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97677,WLNP-018-05_20200624_120000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-24 12:00:00,149705,180s 1SPM,Bad Weather,18km,11.30,24.80,18.00,,,12.90,,WATERTON PARK GATE,1289.00m,18km,22.80,8.80,41,0.00,,,22,15,,,NA,,,,,-0.59,-33.07,,0.016042,-1,1,0,-0.56,-26.95,,0.02578,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97239,WLNP-021-06_20200624_120000.wav,26
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-24 20:46:00,149707,180s 1SPM,Bad Weather,18km,11.30,24.80,18.00,,,12.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.56,-35.76,,0.009836,-1,1,0,-0.56,-31.8,,0.024751,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97241,WLNP-021-06_20200624_204600.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-24 21:46:00,150146,180s 1SPM,Transcribed,19km,11.30,24.80,18.00,,,12.90,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-13.85,-39.29,2,0.018018,-0.354073,0.3045,-9.02,-12.27,-39.77,2,0.015067,-0.415411,0.272889,-7.63,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97680,WLNP-018-05_20200624_214600.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-24 22:46:00,149904,180s 1SPM,Bad Weather,19km,11.30,24.80,18.00,,,12.90,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-18.43,-24.18,2,0.01312,-0.404606,0.413439,-7.67,-17.61,-26.35,2,0.023492,-0.292632,0.368813,-8.66,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97438,WLNP021-07_20200624_224600.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-25 00:00:00,150148,180s 1SPM,Transcribed,19km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,19km,12.90,10.70,87,0.00,,,3,6,,,NA,,,,,-26.83,-36.86,2,0.018002,-0.044959,0.088091,-21.1,-26.4,-38.4,2,0.01502,-0.053353,0.098924,-20.09,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97682,WLNP-018-05_20200625_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-25 00:00:00,149710,180s 1SPM,Bad Weather,18km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,18km,12.90,10.70,87,0.00,,,3,6,,,NA,,,,,-4.55,-38.61,2,0.005744,-0.951753,0.956734,-0.38,-2.62,-36.19,2,0.02253,-0.953721,0.953139,-0.41,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97244,WLNP-021-06_20200625_000000.wav,26
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-8,65884,,2020-06-25 00:00:00,160461,180s 1SPM,Transcribed,19km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,19km,12.90,10.70,87,0.00,,,3,6,,,NA,,,,,-23.84,-29.21,2,0.003645,-0.217527,0.24484,-12.22,-24.02,-29.38,2,0.020343,-0.184702,0.216985,-13.27,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=125754,WLNP-021-08_20200625_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-9,65885,,2020-06-25 00:00:00,160656,180s 1SPM,Transcribed,20km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,20km,12.90,10.70,87,0.00,,,3,6,,,NA,,,,,-21.52,-30.77,2,0.012757,-0.201485,0.234717,-12.59,-20.58,-29.19,2,0.023741,-0.186203,0.23304,-12.65,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=125962,WLNP-021-09_20200625_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-8,64873,,2020-06-25 01:00:00,150345,180s 1SPM,Bad Weather,21km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,21km,11.50,10.50,93,13.50,,,17,7,,,NA,,,,,-6.12,-33.02,2,0.020771,-0.954778,0.96688,-0.29,-8.27,-34.7,2,-0.00454,-0.696568,0.477311,-3.14,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97879,WLNP-018-08_20200625_010000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-25 01:00:00,149711,180s 1SPM,Transcribed,18km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,18km,11.50,10.50,93,13.50,,,17,7,,,NA,,,,,-5.05,-38.17,2,0.005737,-0.953181,0.533515,-0.42,-6.97,-36.01,2,0.022591,-0.710156,0.690423,-2.97,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97245,WLNP-021-06_20200625_010000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-25 01:00:00,149906,180s 1SPM,Bad Weather,19km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,19km,11.50,10.50,93,13.50,,,17,7,,,NA,,,,,-15.31,-23.96,2,0.013014,-0.427322,0.471528,-6.53,-14.05,-26.78,2,0.023419,-0.421334,0.472167,-6.52,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97440,WLNP021-07_20200625_010000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-25 02:00:00,150150,180s 1SPM,Transcribed,19km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,19km,10.50,9.40,93,0.00,,,23,4,,,NA,,,,,-31.88,-36.71,2,0.017971,-0.015201,0.043686,-27.19,-33.59,-38.14,2,0.01512,-0.014437,0.044474,-27.04,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97684,WLNP-018-05_20200625_020000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-25 02:00:00,149712,180s 1SPM,Transcribed,18km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,18km,10.50,9.40,93,0.00,,,23,4,,,NA,,,,,-17.51,-37.63,2,0.005797,-0.267278,0.206533,-11.46,-16.33,-36.77,2,0.022566,-0.255679,0.288647,-10.79,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97246,WLNP-021-06_20200625_020000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-25 02:00:00,149907,180s 1SPM,Bad Weather,19km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,19km,10.50,9.40,93,0.00,,,23,4,,,NA,,,,,-17.32,-24.27,2,0.013003,-0.379536,0.437249,-7.19,-18.87,-26.53,2,0.0234,-0.275821,0.326956,-9.71,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97441,WLNP021-07_20200625_020000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-25 03:50:00,149713,180s 1SPM,Bad Weather,18km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-13.63,-38.25,2,0.005757,-0.400269,0.292658,-7.95,-14.83,-37.29,2,0.022625,-0.280549,0.303656,-10.35,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97247,WLNP-021-06_20200625_035000.wav,26
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-25 03:50:00,149908,180s 1SPM,Bad Weather,19km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-18.71,-24.45,2,0.012985,-0.397907,0.410095,-7.74,-20.25,-27.01,2,0.023417,-0.290297,0.342267,-9.31,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97442,WLNP021-07_20200625_035000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-25 04:50:00,149714,180s 1SPM,Bad Weather,18km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-17.62,-40.27,2,0.005826,-0.242351,0.234681,-12.31,-4.19,-35.11,2,0.022678,-0.934069,0.951259,-0.43,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97248,WLNP-021-06_20200625_045000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-25 04:50:00,149909,180s 1SPM,Bad Weather,19km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-18.71,-24.37,2,0.013073,-0.415373,0.479195,-6.39,-19.59,-26.67,2,0.023499,-0.286112,0.342504,-9.31,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97443,WLNP021-07_20200625_045000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-25 05:20:00,150153,180s 1SPM,Transcribed,19km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-32.62,-36.16,2,0.018031,-0.006718,0.045046,-26.93,-33.24,-37.95,2,0.015072,-0.013755,0.043003,-27.33,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97687,WLNP-018-05_20200625_052000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-25 05:20:00,149715,180s 1SPM,Transcribed,18km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-15.02,-40.14,2,0.00581,-0.283536,0.304343,-10.33,-17.65,-36.84,2,0.022726,-0.214127,0.225145,-12.95,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97249,WLNP-021-06_20200625_052000.wav,660
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-25 05:50:00,149716,180s 1SPM,Transcribed,18km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-19.38,-39.44,2,0.005876,-0.239121,0.268999,-11.4,-10.99,-36.74,2,0.022659,-0.410633,0.472881,-6.5,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97250,WLNP-021-06_20200625_055000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-25 06:50:00,149717,180s 1SPM,Transcribed,18km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-34.96,-38.61,2,0.005811,-0.063447,0.068499,-23.29,-30.02,-33.2,2,0.022756,-0.058395,0.09161,-20.76,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97251,WLNP-021-06_20200625_065000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-25 06:50:00,149912,180s 1SPM,Bad Weather,19km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-17.72,-24.5,2,0.012929,-0.401174,0.458481,-6.77,-19.15,-26.69,2,0.023536,-0.281316,0.315761,-10.01,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97446,WLNP021-07_20200625_065000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-8,64873,,2020-06-25 07:50:00,150352,180s 1SPM,Transcribed,21km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,21km,,,,,,,,,,,,,,,,-23.47,-32.26,2,0.020792,-0.132524,0.170512,-15.36,-23.79,-35.12,2,-0.004542,-0.169124,0.152669,-15.44,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97886,WLNP-018-08_20200625_075000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-25 12:00:00,150157,180s 1SPM,Transcribed,19km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,19km,21.20,9.80,48,0.00,,,7,11,,,NA,,,,,-11.01,-40.79,2,0.018263,-0.430529,0.511575,-5.82,-6.19,-42.33,2,0.01471,-0.834534,0.320098,-1.57,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97691,WLNP-018-05_20200625_120000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-25 12:00:00,149719,180s 1SPM,Transcribed,18km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,18km,21.20,9.80,48,0.00,,,7,11,,,NA,,,,,-2.45,-39.85,2,0.005585,-0.955114,0.96523,-0.31,-2.32,-35.32,2,0.022039,-0.956347,0.968092,-0.28,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97253,WLNP-021-06_20200625_120000.wav,22
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-25 20:46:00,149916,180s 1SPM,Bad Weather,19km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-0.84,-24.48,11,0.014094,-0.998626,1,0,-0.99,-26.98,125,0.023965,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97450,WLNP021-07_20200625_204600.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-25 21:46:00,150160,180s 1SPM,Transcribed,19km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-31.05,-37.17,2,0.018258,-0.025138,0.058494,-24.66,-32.03,-39.73,2,0.014896,-0.053741,0.076463,-22.33,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97694,WLNP-018-05_20200625_214600.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-25 21:46:00,149917,180s 1SPM,Bad Weather,19km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-3.59,-25.08,2,0.013234,-0.964457,0.991538,-0.07,-3.02,-27.06,2,0.023265,-0.968581,0.956056,-0.28,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97451,WLNP021-07_20200625_214600.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-25 22:46:00,149723,180s 1SPM,Bad Weather,18km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.94,-39.71,2,0.005852,-0.974526,0.991469,-0.07,-0.95,-35.3,2,0.021526,-1,0.981608,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97257,WLNP-021-06_20200625_224600.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-25 22:46:00,149918,180s 1SPM,Bad Weather,19km,8.30,24.70,16.50,,,14.10,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-11.76,-24.3,2,0.013205,-0.56978,0.517719,-4.89,-9.91,-27,2,0.023344,-0.603862,0.782667,-2.13,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97452,WLNP021-07_20200625_224600.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-26 00:00:00,150162,180s 1SPM,Transcribed,19km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,19km,17.30,7.80,54,0.00,,,23,18,,,NA,,,,,-29.11,-38.25,2,0.01817,-0.022728,0.062049,-24.15,-31.75,-38.96,2,0.015029,-0.0242,0.058204,-24.7,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97696,WLNP-018-05_20200626_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-26 00:00:00,149724,180s 1SPM,Bad Weather,18km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,18km,17.30,7.80,54,0.00,,,23,18,,,NA,,,,,-0.64,-38.97,,0.006529,-0.999072,1,0,-0.65,-37.04,,0.02092,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97258,WLNP-021-06_20200626_000000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-26 00:00:00,149919,180s 1SPM,Transcribed,19km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,19km,17.30,7.80,54,0.00,,,23,18,,,NA,,,,,-5.92,-24.42,2,0.013173,-0.952227,0.945191,-0.43,-7.98,-26.72,2,0.023414,-0.709416,0.74861,-2.51,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97453,WLNP021-07_20200626_000000.wav,22
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-10,65907,,2020-06-26 01:00:00,160861,180s 1SPM,Transcribed,20km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,20km,17.00,7.50,54,0.00,,,22,22,,,NA,,,,,-17.96,-29.97,2,0.010783,-0.25875,0.248267,-11.74,-16.9,-31.62,2,0.032477,-0.13753,0.236696,-12.52,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=126167,WLNP-021-10_20200626_010000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-26 01:00:00,149725,180s 1SPM,Bad Weather,18km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,18km,17.00,7.50,54,0.00,,,22,22,,,NA,,,,,-0.83,-37.91,2,0.006634,-0.981592,0.984544,-0.14,-0.6,-36.19,290,0.02022,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97259,WLNP-021-06_20200626_010000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-26 01:00:00,149920,180s 1SPM,Transcribed,19km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,19km,17.00,7.50,54,0.00,,,22,22,,,NA,,,,,-7.32,-24.14,2,0.013186,-0.853954,0.831445,-1.37,-10.66,-26.5,2,0.023532,-0.62632,0.691822,-3.2,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97454,WLNP021-07_20200626_010000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-26 02:00:00,150164,180s 1SPM,Transcribed,19km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,19km,17.00,7.90,55,0.00,,,21,18,,,NA,,,,,-27.97,-38.64,2,0.018088,-0.046886,0.062983,-24.02,-31.49,-39.45,2,0.015045,-0.023171,0.05171,-25.73,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97698,WLNP-018-05_20200626_020000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-26 02:00:00,149726,180s 1SPM,Bad Weather,18km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,18km,17.00,7.90,55,0.00,,,21,18,,,NA,,,,,-1.32,-36.01,2,0.006074,-0.971795,0.972422,-0.24,-0.75,-27.15,642,0.022205,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97260,WLNP-021-06_20200626_020000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-26 03:50:00,150165,180s 1SPM,Bad Weather,19km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-30.34,-36.79,2,0.018059,-0.017899,0.059068,-24.57,-30.52,-39.15,2,0.01512,-0.03655,0.062022,-24.15,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97699,WLNP-018-05_20200626_035000.wav,660
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-26 03:50:00,149727,180s 1SPM,Bad Weather,18km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-2.85,-39.1,13,0.005678,-1,0.962121,0,-1.5,-36.71,79,0.021951,-0.982999,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97261,WLNP-021-06_20200626_035000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-26 04:50:00,149728,180s 1SPM,Bad Weather,18km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.75,-39.32,53,0.007464,-0.988983,1,0,-0.75,-35.97,347,0.020907,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97262,WLNP-021-06_20200626_045000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-26 04:50:00,149923,180s 1SPM,Transcribed,19km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-10.76,-24.59,2,0.013135,-0.560809,0.626771,-4.06,-8.44,-27.02,2,0.023628,-0.73975,0.652552,-2.62,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97457,WLNP021-07_20200626_045000.wav,22
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-26 05:20:00,149729,180s 1SPM,Transcribed,18km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.98,-40.06,114,0.006349,-0.972423,1,0,-0.71,-37.33,156,0.022535,-0.985593,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97263,WLNP-021-06_20200626_052000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-26 05:20:00,149924,180s 1SPM,Bad Weather,19km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-8.06,-24.55,2,0.013094,-0.809668,0.628627,-1.83,-3.63,-27.09,2,0.023569,-0.95981,0.96154,-0.34,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97458,WLNP021-07_20200626_052000.wav,37
