organization,project,project_id,location,location_id,location_buffer_m,recording_date_time,recording_id,method,aru_task_status,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation,hourly_visibility_km,hourly_station_pressure,hourly_wind_direction,hourly_wind_speed,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,date_deployed,date_retrieved,land_features,equipment,left_rms_peak_dbfs,left_rms_trough_dbfs,left_pk_count,left_dc_offset,left_min_level,left_max_level,left_rms_peak_level_dbfs,right_rms_peak_dbfs,right_rms_trough_dbfs,right_pk_count,right_dc_offset,right_min_level,right_max_level,right_peak_level_dbfs,task_url,source_file_name,observer_id
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-3,871,,2018-06-10 05:19:00,6964,180s 1SPM,Bad Weather,9km,5.50,12.00,8.70,,,0.00,,WATERTON PARK GATE,1289.00m,9km,,,,,,,,,,,,,,,,-2.41,-38.39,2,0.027851,-0.959905,0.968442,-0.28,-1.58,-37.86,2,0.030347,-0.963035,0.971034,-0.26,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9967,WLNP-004-003_20180610_051900.wav,25
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-1,849,,2018-06-10 05:19:00,6976,180s 1SPM,Transcribed,4km,5.50,12.00,8.70,,,0.00,,WATERTON PARK GATE,1289.00m,4km,,,,,,,,,,,,,,,,-14.07,-40.44,2,0.016753,-0.483454,0.518041,-5.71,-8.69,-40.48,2,0.018058,-0.589226,0.746112,-2.54,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9979,WLNP-007-001_20180610_051900.wav,20
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-3,864,,2018-06-10 05:19:00,7036,180s 1SPM,Transcribed,5km,5.50,12.00,8.70,,,0.00,,WATERTON PARK GATE,1289.00m,5km,,,,,,,,,,,,,,,,-21.49,-44.53,2,0.006,-0.272284,0.280399,-11.04,-25.86,-35.68,2,0.022336,-0.171916,0.228689,-12.82,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9903,WLNP-007-003_20180610_051900.wav,22
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-1,856,,2018-06-11 04:48:00,85249,180s 1SPM,Transcribed,8km,5.70,12.70,9.20,,,0.00,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-0.46,-34.83,2,0.035319,-0.977983,0.976128,-0.19,-0.45,-35.02,2,0.025439,-0.975213,0.974945,-0.22,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=17687,WLNP-004-001_20180611_044800.wav,11
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-5,865,,2018-06-11 04:48:00,85260,180s 1SPM,Bad Weather,4km,5.70,12.70,9.20,,,0.00,,WATERTON PARK GATE,1289.00m,4km,,,,,,,,,,,,,,,,-1.68,-32.48,,0.016581,-1,1,0,-1.14,-30.39,,0.026036,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=17698,WLNP-007-005_20180611_044800.wav,11
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-1,856,,2018-06-13 04:48:00,7076,180s 1SPM,Transcribed,8km,4.40,20.30,12.40,,,0.00,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-3.85,-37.39,2,0.031684,-0.952513,0.951422,-0.42,-8.14,-40.95,2,0.024424,-0.601556,0.58618,-4.41,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9943,WLNP-004-001_20180613_044800.wav,41
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-2,877,,2018-06-13 04:48:00,6963,180s 1SPM,Transcribed,8km,4.40,20.30,12.40,,,0.00,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-7.2,-37.95,2,0.030756,-0.727158,0.729304,-2.74,-19.52,-35.18,2,0.041117,-0.175134,0.153119,-15.13,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9966,WLNP-004-002_20180613_044800.wav,25
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-3,871,,2018-06-13 04:48:00,7060,180s 1SPM,Transcribed,9km,4.40,20.30,12.40,,,0.00,,WATERTON PARK GATE,1289.00m,9km,,,,,,,,,,,,,,,,-19.95,-39.08,2,0.02761,-0.14302,0.153635,-16.27,-23.34,-35.85,2,0.03029,-0.066449,0.110134,-19.16,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9927,WLNP-004-003_20180613_044800.wav,39
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-4,870,,2018-06-13 04:48:00,6999,180s 1SPM,Transcribed,8km,4.40,20.30,12.40,,,0.00,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-6.29,-40.09,2,0.016526,-0.78787,0.645737,-2.07,-10.09,-43.12,2,0.017014,-0.532325,0.407345,-5.48,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=10002,WLNP-004-004_20180613_044800.wav,23
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-2,863,,2018-06-13 04:48:00,6977,180s 1SPM,Transcribed,4km,4.40,20.30,12.40,,,0.00,,WATERTON PARK GATE,1289.00m,4km,,,,,,,,,,,,,,,,-10.8,-36.34,2,0.026633,-0.471266,0.559985,-5.04,-16.81,-34.82,2,0.030943,-0.225671,0.325129,-9.76,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9980,WLNP-007-002_20180613_044800.wav,20
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-3,864,,2018-06-13 04:48:00,7083,180s 1SPM,Transcribed,5km,4.40,20.30,12.40,,,0.00,,WATERTON PARK GATE,1289.00m,5km,,,,,,,,,,,,,,,,-26.6,-47.72,2,0.005592,-0.161717,0.170579,-15.36,-29.41,-35.86,2,0.022237,-0.091709,0.134816,-17.41,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9950,WLNP-007-003_20180613_044800.wav,41
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-5,865,,2018-06-13 04:48:00,85261,180s 1SPM,Transcribed,4km,4.40,20.30,12.40,,,0.00,,WATERTON PARK GATE,1289.00m,4km,,,,,,,,,,,,,,,,-28.18,-38.12,2,0.016321,-0.029865,0.106999,-19.41,-26.09,-34.77,2,0.02556,-0.027701,0.129518,-17.75,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=17699,WLNP-007-005_20180613_044800.wav,11
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-5,851,,2018-06-13 05:18:00,7016,180s 1SPM,Transcribed,9km,4.40,20.30,12.40,,,0.00,,WATERTON PARK GATE,1289.00m,9km,,,,,,,,,,,,,,,,-0.92,-43.59,13,0.012429,-0.994409,1,0,-1.1,-46.02,324,0.00644,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9883,WLNP-004-005_20180613_051800.wav,15
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-1,849,,2018-06-13 05:18:00,7082,180s 1SPM,Transcribed,4km,4.40,20.30,12.40,,,0.00,,WATERTON PARK GATE,1289.00m,4km,,,,,,,,,,,,,,,,-1.73,-39.6,2,0.01697,-0.976873,0.976298,-0.2,-0.91,-38.82,173,0.018211,-0.991019,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9949,WLNP-007-001_20180613_051800.wav,41
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-4,850,,2018-06-13 05:18:00,7052,180s 1SPM,Transcribed,3km,4.40,20.30,12.40,,,0.00,,WATERTON PARK GATE,1289.00m,3km,,,,,,,,,,,,,,,,-15.2,-46.08,2,0.008821,-0.236454,0.266372,-11.49,-10.74,-36.98,2,0.025273,-0.213048,0.503815,-5.95,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9919,WLNP-007-004_20180613_051800.wav,37
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-3,871,,2018-06-14 04:48:00,6998,180s 1SPM,Transcribed,9km,3.00,15.90,9.50,,,0.00,,WATERTON PARK GATE,1289.00m,9km,,,,,,,,,,,,,,,,-19.96,-38.55,2,0.027485,-0.096492,0.160355,-15.9,-25.21,-35.39,2,0.030271,-0.046682,0.088585,-21.05,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=10001,WLNP-004-003_20180614_044800.wav,23
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-5,851,,2018-06-14 04:48:00,7029,180s 1SPM,Transcribed,9km,3.00,15.90,9.50,,,0.00,,WATERTON PARK GATE,1289.00m,9km,,,,,,,,,,,,,,,,-21.78,-41.34,2,0.012054,-0.22151,0.25516,-11.86,-30.92,-46.09,2,0.006657,-0.087766,0.098769,-20.11,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9896,WLNP-004-005_20180614_044800.wav,22
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-1,849,,2018-06-14 04:48:00,7014,180s 1SPM,Transcribed,4km,3.00,15.90,9.50,,,0.00,,WATERTON PARK GATE,1289.00m,4km,,,,,,,,,,,,,,,,-31.88,-37.83,2,0.016834,-0.049253,0.08021,-21.92,-26.41,-35.77,2,0.018135,-0.097689,0.133289,-17.5,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9881,WLNP-007-001_20180614_044800.wav,15
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-3,864,,2018-06-14 04:48:00,6959,180s 1SPM,Transcribed,5km,3.00,15.90,9.50,,,0.00,,WATERTON PARK GATE,1289.00m,5km,,,,,,,,,,,,,,,,-23.95,-48.37,2,0.005737,-0.261892,0.271652,-11.32,-22.21,-34.59,2,0.022279,-0.286279,0.311803,-10.12,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9962,WLNP-007-003_20180614_044800.wav,27
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-5,865,,2018-06-14 04:48:00,7063,180s 1SPM,Transcribed,4km,3.00,15.90,9.50,,,0.00,,WATERTON PARK GATE,1289.00m,4km,,,,,,,,,,,,,,,,-33.87,-37.43,2,0.016045,-0.009304,0.047917,-26.39,-30.32,-33.71,2,0.024982,-0.003982,0.06294,-24.02,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9930,WLNP-007-005_20180614_044800.wav,39
PC,General Community Waterton Lakes National Park 2018,10,WLNP-3-1,855,,2018-06-14 05:00:00,7020,180s 1SPM,Transcribed,6km,3.00,15.90,9.50,,,0.00,,WATERTON PARK GATE,1289.00m,6km,4.70,0.80,76,0.00,,,3,4,,,NA,,,,,-0.76,-39.96,2,0.032031,-0.996843,0.987381,-0.03,-0.56,-39.97,375,0.024901,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9887,WLNP-003-001_20180614_050000.wav,15
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-1,856,,2018-06-14 05:18:00,7021,180s 1SPM,Transcribed,8km,3.00,15.90,9.50,,,0.00,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-4.07,-36.38,2,0.03152,-0.982788,0.951773,-0.15,-1.67,-39.76,2,0.02459,-0.969066,0.978465,-0.19,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9888,WLNP-004-001_20180614_051800.wav,15
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-2,877,,2018-06-14 05:18:00,6974,180s 1SPM,Transcribed,8km,3.00,15.90,9.50,,,0.00,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-15.65,-38.19,2,0.030784,-0.315338,0.255567,-10.02,-11.82,-32.86,2,0.041043,-0.440982,0.394403,-7.11,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9977,WLNP-004-002_20180614_051800.wav,20
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-4,870,,2018-06-14 05:18:00,6990,180s 1SPM,Transcribed,8km,3.00,15.90,9.50,,,0.00,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-8.89,-39.63,2,0.016501,-0.422052,0.683583,-3.3,-13.38,-43.83,2,0.016964,-0.245656,0.342922,-9.3,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9993,WLNP-004-004_20180614_051800.wav,18
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-2,863,,2018-06-14 05:18:00,85258,180s 1SPM,Transcribed,4km,3.00,15.90,9.50,,,0.00,,WATERTON PARK GATE,1289.00m,4km,,,,,,,,,,,,,,,,-12.19,-33.82,2,0.027153,-0.902641,1,0,-16.57,-31.37,2,0.031626,-0.565093,0.601382,-4.42,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=17696,WLNP-007-002_20180614_051800.wav,11
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-4,850,,2018-06-14 05:18:00,7015,180s 1SPM,Transcribed,3km,3.00,15.90,9.50,,,0.00,,WATERTON PARK GATE,1289.00m,3km,,,,,,,,,,,,,,,,-13.2,-45.71,2,0.008968,-0.421218,0.291876,-7.51,-12.26,-38.95,2,0.025288,-0.440034,0.35739,-7.13,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9882,WLNP-007-004_20180614_051800.wav,15
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-2,877,,2018-06-15 04:48:00,6997,180s 1SPM,Transcribed,8km,7.10,17.10,12.10,,,0.00,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-0.98,-35.67,151,0.031003,-0.987994,1,0,-4.16,-33.47,2,0.041168,-0.950747,0.955059,-0.4,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=10000,WLNP-004-002_20180615_044800.wav,23
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-3,871,,2018-06-15 04:48:00,7049,180s 1SPM,Transcribed,9km,7.10,17.10,12.10,,,0.00,,WATERTON PARK GATE,1289.00m,9km,,,,,,,,,,,,,,,,-3.33,-38.91,2,0.02773,-0.962548,0.952636,-0.33,-3.5,-37.56,2,0.030287,-0.972044,0.954257,-0.25,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9916,WLNP-004-003_20180615_044800.wav,37
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-4,870,,2018-06-15 04:48:00,7044,180s 1SPM,Transcribed,8km,7.10,17.10,12.10,,,0.00,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-1.33,-41.36,2,0.016664,-0.983635,0.969392,-0.14,-2.05,-40.72,3,0.017133,-0.957003,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9911,WLNP-004-004_20180615_044800.wav,22
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-2,863,,2018-06-15 04:48:00,7067,180s 1SPM,Transcribed,4km,7.10,17.10,12.10,,,0.00,,WATERTON PARK GATE,1289.00m,4km,,,,,,,,,,,,,,,,-25.76,-34.39,2,0.026697,-0.066902,0.109374,-19.22,-24.46,-33.69,2,0.030819,-0.086348,0.129959,-17.72,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9934,WLNP-007-002_20180615_044800.wav,41
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-3,864,,2018-06-15 04:48:00,6950,180s 1SPM,Transcribed,5km,7.10,17.10,12.10,,,0.00,,WATERTON PARK GATE,1289.00m,5km,,,,,,,,,,,,,,,,-13.5,-46.12,2,0.005807,-0.41601,0.31128,-7.62,-15.52,-36.48,2,0.022323,-0.341801,0.314314,-9.32,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9953,WLNP-007-003_20180615_044800.wav,41
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-1,856,,2018-06-15 05:18:00,7028,180s 1SPM,Transcribed,8km,7.10,17.10,12.10,,,0.00,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-7.52,-36.13,2,0.031665,-0.613445,0.599232,-4.24,-3.73,-39.9,2,0.024491,-0.953328,0.933375,-0.42,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9895,WLNP-004-001_20180615_051800.wav,22
PC,General Community Waterton Lakes National Park 2018,10,WLNP-4-5,851,,2018-06-15 05:18:00,7077,180s 1SPM,Transcribed,9km,7.10,17.10,12.10,,,0.00,,WATERTON PARK GATE,1289.00m,9km,,,,,,,,,,,,,,,,-10.06,-42.35,2,0.012111,-0.637864,0.484543,-3.91,-7.9,-45.88,2,0.00672,-0.719361,0.556075,-2.86,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9944,WLNP-004-005_20180615_051800.wav,41
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-1,849,,2018-06-15 05:18:00,85257,180s 1SPM,Transcribed,4km,7.10,17.10,12.10,,,0.00,,WATERTON PARK GATE,1289.00m,4km,,,,,,,,,,,,,,,,-2.86,-40.35,2,0.017189,-0.987488,0.989401,-0.09,-1.14,-38.21,2,0.018533,-0.989191,0.989129,-0.09,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=17695,WLNP-007-001_20180615_051800.wav,11
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-4,850,,2018-06-15 05:18:00,85259,180s 1SPM,Transcribed,3km,7.10,17.10,12.10,,,0.00,,WATERTON PARK GATE,1289.00m,3km,,,,,,,,,,,,,,,,-3.07,-41.81,2,0.009139,-0.989025,0.985312,-0.1,-1.85,-36.01,2,0.025909,-0.987706,0.994356,-0.05,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=17697,WLNP-007-004_20180615_051800.wav,11
PC,General Community Waterton Lakes National Park 2018,10,WLNP-7-5,865,,2018-06-15 05:18:00,6984,180s 1SPM,Transcribed,4km,7.10,17.10,12.10,,,0.00,,WATERTON PARK GATE,1289.00m,4km,,,,,,,,,,,,,,,,-26.99,-39.77,2,0.015964,-0.081099,0.106157,-19.48,-23.35,-38.53,2,0.025065,-0.153845,0.212831,-13.44,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9987,WLNP-007-005_20180615_051800.wav,42
PC,General Community Waterton Lakes National Park 2018,10,WLNP-3-1,855,,2018-06-16 05:00:00,6978,180s 1SPM,Transcribed,6km,5.60,10.40,8.00,,,29.90,,WATERTON PARK GATE,1289.00m,6km,7.50,6.50,94,7.10,,,11,4,,,NA,,,,,-16.84,-35.03,4,0.031649,-1,1,0,-18.02,-38.15,2,0.021592,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9981,WLNP-003-001_20180616_050000.wav,42
PC,General Community Waterton Lakes National Park 2018,10,WLNP-3-1,855,,2018-06-17 05:00:00,6954,180s 1SPM,Transcribed,6km,5.70,15.90,10.80,,,0.00,,WATERTON PARK GATE,1289.00m,6km,7.70,6.70,93,0.00,,,7,2,,,NA,,,,,-13.08,-36.74,2,0.031756,-0.28841,0.322951,-9.82,-4.44,-39.66,2,0.021472,-0.9588,0.957713,-0.37,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9957,WLNP-003-001_20180617_050000.wav,19
PC,General Community Waterton Lakes National Park 2018,10,WLNP-2-3,846,,2018-06-17 21:44:00,7024,180s 1SPM,Transcribed,12km,5.70,15.90,10.80,,,0.00,,WATERTON PARK GATE,1289.00m,12km,,,,,,,,,,,,,,,,-16.2,-37.18,2,0.030791,-0.21454,0.261549,-11.65,-14.2,-34.82,2,0.041097,-0.284213,0.298177,-10.51,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9891,WLNP-002-003_20180617_214400.wav,22
PC,General Community Waterton Lakes National Park 2018,10,WLNP-5-1,852,,2018-06-17 21:44:00,7030,180s 1SPM,Transcribed,9km,5.70,15.90,10.80,,,0.00,,WATERTON PARK GATE,1289.00m,9km,,,,,,,,,,,,,,,,-17.85,-49.15,2,0.005706,-0.175042,0.199016,-14.02,-19.82,-37.2,2,0.022328,-0.150645,0.158272,-16.01,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9897,WLNP-005-001_20180617_214400.wav,22
PC,General Community Waterton Lakes National Park 2018,10,WLNP-5-2,853,,2018-06-17 21:44:00,7018,180s 1SPM,Bad Weather,9km,5.70,15.90,10.80,,,0.00,,WATERTON PARK GATE,1289.00m,9km,,,,,,,,,,,,,,,,-11.68,-43.63,2,0.008868,-0.465311,0.411633,-6.65,-5.48,-36.32,2,0.025263,-0.928878,0.739479,-0.64,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9885,WLNP-005-002_20180617_214400.wav,15
