organization,location,location_id,project,project_id,recording_date_time,recording_id,recording_length,scientific_name,species_common_name,species_code,start_s,end_s,confidence,is_species_allowed_in_project,version
PC,WLNP-10-1,58512,General Community Waterton Lakes National Park 2021,598,2021-06-06 23:20:00,285075,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-10-1,58512,General Community Waterton Lakes National Park 2021,598,2021-06-10 22:00:00,285012,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-10-1,58512,General Community Waterton Lakes National Park 2021,598,2021-06-11 07:00:00,284985,180,Sicalis auriventris,,,78.00,81.00,29.2,f,lite
PC,WLNP-10-1,58512,General Community Waterton Lakes National Park 2021,598,2021-06-14 05:00:00,285171,180,Pheucticus melanocephalus,,,9.00,12.00,27.7,f,lite
PC,WLNP-10-1,58512,General Community Waterton Lakes National Park 2021,598,2021-06-14 05:00:00,285171,180,Cardellina rubrifrons,Red-faced Warbler,RFWA,21.00,24.00,25.7,t,lite
PC,WLNP-10-1,58512,General Community Waterton Lakes National Park 2021,598,2021-06-14 05:00:00,285171,180,Catharus ustulatus,Swainson's Thrush,SWTH,108.00,111.00,31.8,t,lite
PC,WLNP-10-1,58512,General Community Waterton Lakes National Park 2021,598,2021-06-14 05:00:00,285171,180,Pyrrhula nipalensis,,,111.00,114.00,25.0,f,lite
PC,WLNP-10-1,58512,General Community Waterton Lakes National Park 2021,598,2021-06-14 05:00:00,285171,180,Catharus ustulatus,Swainson's Thrush,SWTH,123.00,126.00,30.3,t,lite
PC,WLNP-10-1,58512,General Community Waterton Lakes National Park 2021,598,2021-06-14 05:00:00,285171,180,Catharus ustulatus,Swainson's Thrush,SWTH,165.00,168.00,26.5,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-01 07:20:00,285029,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-03 05:00:00,285138,180,Catharus ustulatus,Swainson's Thrush,SWTH,108.00,111.00,27.5,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-03 05:00:00,285138,180,Hylophilus amaurocephalus,,,114.00,117.00,26.1,f,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-03 05:00:00,285138,180,Vireo brevipennis,Slaty Vireo,SLVI,114.00,117.00,26.7,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-03 05:00:00,285138,180,Vireo flavifrons,Yellow-throated Vireo,YTVI,135.00,138.00,29.3,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-04 22:00:00,285148,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-04 22:40:00,285231,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-04 23:20:00,285222,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 02:40:00,284981,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Emberiza cirlus,Cirl Bunting,EMBCIR,0.00,3.00,48.7,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Junco hyemalis,Dark-eyed Junco,DEJU,0.00,3.00,35.3,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Emberiza cirlus,Cirl Bunting,EMBCIR,6.00,9.00,34.6,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Spizella passerina,Chipping Sparrow,CHSP,6.00,9.00,26.9,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Emberiza cirlus,Cirl Bunting,EMBCIR,9.00,12.00,39.2,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Junco hyemalis,Dark-eyed Junco,DEJU,9.00,12.00,28.3,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Emberiza cirlus,Cirl Bunting,EMBCIR,12.00,15.00,45.9,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Junco hyemalis,Dark-eyed Junco,DEJU,12.00,15.00,35.3,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Junco hyemalis,Dark-eyed Junco,DEJU,15.00,18.00,30.7,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Emberiza cirlus,Cirl Bunting,EMBCIR,15.00,18.00,39.3,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Emberiza cirlus,Cirl Bunting,EMBCIR,21.00,24.00,26.1,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Emberiza cirlus,Cirl Bunting,EMBCIR,24.00,27.00,26.8,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Emberiza cirlus,Cirl Bunting,EMBCIR,27.00,30.00,36.5,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Emberiza cirlus,Cirl Bunting,EMBCIR,30.00,33.00,31.6,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Emberiza cirlus,Cirl Bunting,EMBCIR,39.00,42.00,27.1,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Emberiza cirlus,Cirl Bunting,EMBCIR,42.00,45.00,30.8,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Locustella fluviatilis,River Warbler,RIWA,45.00,48.00,27.4,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Spizella passerina,Chipping Sparrow,CHSP,45.00,48.00,38.4,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Emberiza cirlus,Cirl Bunting,EMBCIR,45.00,48.00,41.7,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Emberiza cirlus,Cirl Bunting,EMBCIR,48.00,51.00,28.8,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Spizella passerina,Chipping Sparrow,CHSP,48.00,51.00,29.0,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Turdus pallidus,,,57.00,60.00,28.2,f,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Turdus ignobilis,,,57.00,60.00,29.3,f,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Turdus falcklandii,,,63.00,66.00,25.1,f,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Turdus ignobilis,,,63.00,66.00,31.9,f,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Turdus migratorius,American Robin,AMRO,63.00,66.00,26.8,t,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-06 05:20:00,285181,180,Turdus pallidus,,,63.00,66.00,29.8,f,lite
PC,WLNP-1-1,873,General Community Waterton Lakes National Park 2021,598,2021-06-08 06:40:00,285071,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-01 07:20:00,285207,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-02 02:20:00,285000,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-04 07:20:00,285153,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 06:40:00,285230,180,Ixoreus naevius,Varied Thrush,VATH,60.00,63.00,36.1,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 06:40:00,285230,180,Ixoreus naevius,Varied Thrush,VATH,99.00,102.00,40.6,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 06:40:00,285230,180,Tijuca atra,,,99.00,102.00,38.1,f,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 06:40:00,285230,180,Cochoa viridis,,,99.00,102.00,37.4,f,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 06:40:00,285230,180,Spinus pinus,Pine Siskin,PISI,123.00,126.00,57.2,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 06:40:00,285230,180,Orochelidon murina,,,123.00,126.00,25.3,f,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 06:40:00,285230,180,Ixoreus naevius,Varied Thrush,VATH,129.00,132.00,32.6,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 06:40:00,285230,180,Zoothera aurea,White's Thrush,WHTH,129.00,132.00,27.5,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 06:40:00,285230,180,Ixoreus naevius,Varied Thrush,VATH,132.00,135.00,27.0,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 06:40:00,285230,180,Tijuca atra,,,132.00,135.00,37.1,f,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 06:40:00,285230,180,Sitta canadensis,Red-breasted Nuthatch,RBNU,141.00,144.00,40.9,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 06:40:00,285230,180,Sitta canadensis,Red-breasted Nuthatch,RBNU,162.00,165.00,26.6,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 06:40:00,285230,180,Sitta canadensis,Red-breasted Nuthatch,RBNU,165.00,168.00,41.8,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 06:40:00,285230,180,Sitta canadensis,Red-breasted Nuthatch,RBNU,168.00,171.00,38.6,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 08:40:00,285010,180,Myioborus pictus,Painted Redstart,PARE,3.00,6.00,30.9,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 08:40:00,285010,180,Spinus pinus,Pine Siskin,PISI,3.00,6.00,52.2,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-10 08:40:00,285010,180,Orochelidon murina,,,3.00,6.00,31.2,f,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Catharus ustulatus,Swainson's Thrush,SWTH,99.00,102.00,40.3,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Myiarchus tyrannulus,Brown-crested Flycatcher,BCFL,99.00,102.00,31.3,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Myiarchus tyrannulus,Brown-crested Flycatcher,BCFL,102.00,105.00,40.6,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Catharus ustulatus,Swainson's Thrush,SWTH,102.00,105.00,71.4,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Catharus ustulatus,Swainson's Thrush,SWTH,105.00,108.00,63.1,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Irena cyanogastra,,,105.00,108.00,55.3,f,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Myiarchus tyrannulus,Brown-crested Flycatcher,BCFL,105.00,108.00,35.1,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Myiarchus tyrannulus,Brown-crested Flycatcher,BCFL,108.00,111.00,51.8,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Catharus ustulatus,Swainson's Thrush,SWTH,108.00,111.00,38.3,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Catharus ustulatus,Swainson's Thrush,SWTH,111.00,114.00,36.6,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Myiarchus tyrannulus,Brown-crested Flycatcher,BCFL,114.00,117.00,48.6,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Catharus ustulatus,Swainson's Thrush,SWTH,114.00,117.00,36.0,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Myiarchus tyrannulus,Brown-crested Flycatcher,BCFL,117.00,120.00,61.4,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Catharus ustulatus,Swainson's Thrush,SWTH,117.00,120.00,50.2,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Catharus ustulatus,Swainson's Thrush,SWTH,123.00,126.00,30.8,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Porzana porzana,Spotted Crake,SPCR,123.00,126.00,26.4,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Myiarchus tyrannulus,Brown-crested Flycatcher,BCFL,132.00,135.00,34.7,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Myiarchus tyrannulus,Brown-crested Flycatcher,BCFL,135.00,138.00,26.9,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Myiarchus tyrannulus,Brown-crested Flycatcher,BCFL,138.00,141.00,29.1,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Myiarchus cinerascens,Ash-throated Flycatcher,ATFL,138.00,141.00,28.7,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-12 22:20:00,285090,180,Myiarchus tyrannulus,Brown-crested Flycatcher,BCFL,147.00,150.00,25.9,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-20 04:40:00,285206,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-21 08:00:00,285094,180,Spinus pinus,Pine Siskin,PISI,21.00,24.00,38.6,t,lite
PC,WLNP-1-2,844,General Community Waterton Lakes National Park 2021,598,2021-06-21 08:00:00,285094,180,Regulus satrapa,Golden-crowned Kinglet,GCKI,24.00,27.00,33.7,t,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-01 07:00:00,285259,180,Ixoreus naevius,Varied Thrush,VATH,24.00,27.00,28.9,t,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-02 02:00:00,285034,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-02 04:20:00,285204,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-02 23:00:00,285257,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:40:00,284975,180,Troglodytes pacificus,Pacific Wren,PAWR,21.00,24.00,26.0,t,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:40:00,284975,180,Sicalis auriventris,,,33.00,36.00,37.3,f,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:40:00,284975,180,Geothlypis tolmiei,MacGillivray's Warbler,MGWA,48.00,51.00,29.1,t,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:40:00,284975,180,Zoothera aurea,White's Thrush,WHTH,54.00,57.00,25.7,t,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:40:00,284975,180,Geothlypis tolmiei,MacGillivray's Warbler,MGWA,72.00,75.00,25.7,t,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:40:00,284975,180,Geothlypis tolmiei,MacGillivray's Warbler,MGWA,84.00,87.00,36.3,t,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:40:00,284975,180,Geothlypis tolmiei,MacGillivray's Warbler,MGWA,96.00,99.00,26.3,t,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:40:00,284975,180,Brachypteryx hyperythra,,,123.00,126.00,25.1,f,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:40:00,284975,180,Troglodytes pacificus,Pacific Wren,PAWR,162.00,165.00,25.7,t,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:40:00,284975,180,Troglodytes pacificus,Pacific Wren,PAWR,165.00,168.00,26.7,t,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:40:00,284975,180,Ixoreus naevius,Varied Thrush,VATH,174.00,177.00,27.5,t,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:40:00,284975,180,Cyphorhinus thoracicus,,,174.00,177.00,27.9,f,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-05 04:40:00,285113,180,*NOT GENERATED/FOUND*,,,,,,f,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-08 04:40:00,285042,180,Catharus fuscater,Slaty-backed Nightingale-Thrush,SBNT,102.00,105.00,25.0,t,lite
PC,WLNP-1-3,857,General Community Waterton Lakes National Park 2021,598,2021-06-08 04:40:00,285042,180,Pheugopedius maculipectus,Spot-breasted Wren,SBSW,114.00,117.00,25.7,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-02 07:20:00,285182,180,Molothrus ater,Brown-headed Cowbird,BHCO,18.00,21.00,39.3,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-02 07:20:00,285182,180,Cinclodes albidiventris,,,18.00,21.00,27.7,f,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-02 07:20:00,285182,180,Chordeiles minor,Common Nighthawk,CONI,51.00,54.00,29.1,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-02 07:20:00,285182,180,Conirostrum rufum,,,81.00,84.00,25.5,f,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-02 07:20:00,285182,180,Artemisiospiza belli,Bell's Sparrow,BESP,81.00,84.00,26.0,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-02 07:20:00,285182,180,Conirostrum rufum,,,87.00,90.00,34.9,f,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-02 07:20:00,285182,180,Locustella tacsanowskia,,,165.00,168.00,35.0,f,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-02 07:20:00,285182,180,Spizella pallida,Clay-colored Sparrow,CCSP,165.00,168.00,33.7,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:00:00,285248,180,Spizella pallida,Clay-colored Sparrow,CCSP,42.00,45.00,47.5,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:00:00,285248,180,Zonotrichia leucophrys,White-crowned Sparrow,WCSP,108.00,111.00,30.5,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:00:00,285248,180,Spizella pallida,Clay-colored Sparrow,CCSP,111.00,114.00,36.4,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:00:00,285248,180,Poecile montanus,,,111.00,114.00,27.5,f,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:00:00,285248,180,Spizella pallida,Clay-colored Sparrow,CCSP,114.00,117.00,29.4,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:00:00,285248,180,Zonotrichia leucophrys,White-crowned Sparrow,WCSP,126.00,129.00,30.3,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:00:00,285248,180,Passerculus sandwichensis,Savannah Sparrow,SAVS,156.00,159.00,27.5,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:00:00,285248,180,Spizella pallida,Clay-colored Sparrow,CCSP,159.00,162.00,41.3,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:00:00,285248,180,Orochelidon murina,,,162.00,165.00,37.1,f,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:00:00,285248,180,Orochelidon murina,,,174.00,177.00,43.0,f,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:00:00,285248,180,Tachycineta bicolor,Tree Swallow,TRES,174.00,177.00,33.6,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-04 05:00:00,285248,180,Emberiza cirlus,Cirl Bunting,EMBCIR,177.00,180.00,28.0,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-08 05:20:00,285253,180,Spizella pallida,Clay-colored Sparrow,CCSP,0.00,3.00,28.6,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-08 05:20:00,285253,180,Zonotrichia leucophrys,White-crowned Sparrow,WCSP,3.00,6.00,70.2,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-08 05:20:00,285253,180,Spizella pallida,Clay-colored Sparrow,CCSP,6.00,9.00,66.8,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-08 05:20:00,285253,180,Zonotrichia leucophrys,White-crowned Sparrow,WCSP,9.00,12.00,59.5,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-08 05:20:00,285253,180,Zonotrichia leucophrys,White-crowned Sparrow,WCSP,12.00,15.00,54.9,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-08 05:20:00,285253,180,Anthus bogotensis,,,12.00,15.00,26.3,f,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-08 05:20:00,285253,180,Zonotrichia leucophrys,White-crowned Sparrow,WCSP,18.00,21.00,71.8,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-08 05:20:00,285253,180,Spizella pallida,Clay-colored Sparrow,CCSP,21.00,24.00,51.9,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-08 05:20:00,285253,180,Spizella pallida,Clay-colored Sparrow,CCSP,24.00,27.00,54.4,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-08 05:20:00,285253,180,Zonotrichia leucophrys,White-crowned Sparrow,WCSP,27.00,30.00,71.1,t,lite
PC,WLNP-13-2,57658,General Community Waterton Lakes National Park 2021,598,2021-06-08 05:20:00,285253,180,Incaspiza laeta,,,30.00,33.00,29.4,f,lite
