organization,project_id,location,location_id,location_buffer_m,longitude,latitude,equipment_make,equipment_model,recording_id,recording_date_time,task_id,aru_task_status,task_duration,task_method,species_code,species_common_name,species_scientific_name,individual_order,tag_id,individual_count,vocalization,detection_time,tag_duration,rms_peak_dbfs,tag_is_verified,tag_rating,observer,observer_id,species_individual_comments,task_comments
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367253,2022-06-22 22:08:00,343920,Transcribed,180s,1SPT,FOSP,Fox Sparrow,PASSERELLA ILIACA,1,2748346,1,Song,8.65,3.00,-50.43,t,5,Steve Enid,660,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367300,2022-06-29 05:25:00,343967,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,2757367,1,Song,33.05,1.20,-57.45,t,1,Christopher Moser-Purdy,37,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367300,2022-06-29 05:25:00,343967,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2757363,1,Song,1.50,1.54,-63.38,t,3,Christopher Moser-Purdy,37,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367300,2022-06-29 05:25:00,343967,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2757365,1,Song,2.50,1.20,-53.36,t,2,Christopher Moser-Purdy,37,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367300,2022-06-29 05:25:00,343967,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,2,2757366,1,Song,4.08,1.58,-53.72,t,3,Christopher Moser-Purdy,37,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367281,2022-07-02 05:27:00,343948,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,3055543,1,Song,2.24,2.16,-44.08,t,3,Bronwyn Robinson,533,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367281,2022-07-02 05:27:00,343948,Transcribed,180s,1SPT,FOSP,Fox Sparrow,PASSERELLA ILIACA,2,3055572,1,Song,56.45,2.53,-55.99,t,2,Bronwyn Robinson,533,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367281,2022-07-02 05:27:00,343948,Transcribed,180s,1SPT,FOSP,Fox Sparrow,PASSERELLA ILIACA,1,3055546,1,Song,7.99,2.64,-45.38,t,3,Bronwyn Robinson,533,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367281,2022-07-02 05:27:00,343948,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,3,3055550,1,Song,14.31,1.59,-58.11,t,2,Bronwyn Robinson,533,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367281,2022-07-02 05:27:00,343948,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,3055545,1,Song,0.44,1.88,-41.3,t,2,Bronwyn Robinson,533,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367281,2022-07-02 05:27:00,343948,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,2,3055549,1,Song,11.09,2.10,-41.43,t,3,Bronwyn Robinson,533,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367281,2022-07-02 05:27:00,343948,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,3,3055563,1,Song,19.91,1.75,-58.43,t,3,Bronwyn Robinson,533,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367281,2022-07-02 05:27:00,343948,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,3055553,1,Song,24.41,1.75,-46.91,t,2,Bronwyn Robinson,533,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367281,2022-07-02 05:27:00,343948,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,3055544,1,Song,5.10,1.53,-56.03,t,4,Bronwyn Robinson,533,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367289,2022-07-02 21:06:00,343956,Transcribed,180s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,2757325,1,Song,0.04,1.89,-69.06,t,1,Christopher Moser-Purdy,37,,People talking nearby
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367289,2022-07-02 21:06:00,343956,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,2,2757333,1,Song,143.70,1.69,-67.89,t,2,Christopher Moser-Purdy,37,,People talking nearby
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367289,2022-07-02 21:06:00,343956,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2757331,1,Song,64.16,1.88,-67.5,t,2,Christopher Moser-Purdy,37,,People talking nearby
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367289,2022-07-02 21:06:00,343956,Transcribed,180s,1SPT,FOSP,Fox Sparrow,PASSERELLA ILIACA,1,2757332,1,Song,79.91,3.10,-57.17,t,2,Christopher Moser-Purdy,37,,People talking nearby
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367289,2022-07-02 21:06:00,343956,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,4,2757323,1,Song,3.25,1.46,-62.32,t,2,Christopher Moser-Purdy,37,,People talking nearby
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367289,2022-07-02 21:06:00,343956,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,3,2757321,1,Song,1.99,1.95,-64.39,t,3,Christopher Moser-Purdy,37,,People talking nearby
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367289,2022-07-02 21:06:00,343956,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2757322,1,Song,0.95,1.31,-63.47,t,2,Christopher Moser-Purdy,37,,People talking nearby
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367289,2022-07-02 21:06:00,343956,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2757324,1,Song,0.21,1.09,-61.3,t,2,Christopher Moser-Purdy,37,,People talking nearby
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367289,2022-07-02 21:06:00,343956,Transcribed,180s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,2757326,1,Song,7.85,1.33,-63.61,t,,Christopher Moser-Purdy,37,,People talking nearby
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367289,2022-07-02 21:06:00,343956,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,2757327,1,Song,20.28,2.00,-66.91,t,3,Christopher Moser-Purdy,37,,People talking nearby
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367232,2022-07-03 06:58:00,343899,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,4,2753220,1,Song,17.85,1.34,-59.24,t,3,Steve Enid,660,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367232,2022-07-03 06:58:00,343899,Transcribed,180s,1SPT,UNWO,Unidentified Woodpecker,"",1,2753229,1,Non-vocal,51.90,1.76,-34.84,t,1,Steve Enid,660,far,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367232,2022-07-03 06:58:00,343899,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2753223,1,Song,20.98,2.11,-68.91,t,2,Steve Enid,660,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367232,2022-07-03 06:58:00,343899,Transcribed,180s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,2753219,1,Song,8.60,2.13,-70.67,t,1,Steve Enid,660,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367232,2022-07-03 06:58:00,343899,Transcribed,180s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,2,2753227,1,Song,38.73,1.96,-67.66,t,1,Steve Enid,660,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367232,2022-07-03 06:58:00,343899,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2753225,1,Song,26.70,2.10,-66.82,t,2,Steve Enid,660,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367232,2022-07-03 06:58:00,343899,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,2,2753233,1,Song,73.98,1.75,-62.17,t,4,Steve Enid,660,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367232,2022-07-03 06:58:00,343899,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,2753231,1,Song,67.56,1.55,-34.86,t,3,Steve Enid,660,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367232,2022-07-03 06:58:00,343899,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2753215,1,Song,1.04,1.38,-64.64,t,2,Steve Enid,660,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367232,2022-07-03 06:58:00,343899,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2753216,1,Song,2.78,1.13,-64.95,t,1,Steve Enid,660,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367232,2022-07-03 06:58:00,343899,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,3,2753217,1,Song,3.86,1.29,-64.4,t,3,Steve Enid,660,,
BU,1109,ELE-1-5,307593,,-117.710415,53.217609,,,367232,2022-07-03 06:58:00,343899,Transcribed,180s,1SPT,FOSP,Fox Sparrow,PASSERELLA ILIACA,1,2753221,1,Song,11.79,2.00,-61.6,t,2,Steve Enid,660,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488005,2022-06-19 04:55:00,450131,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,3123680,1,Song,1.31,1.30,-44.29,t,3,Jon Van Arragon,1247,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488005,2022-06-19 04:55:00,450131,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,3123682,1,Song,93.21,1.64,-47.91,t,2,Jon Van Arragon,1247,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488005,2022-06-19 04:55:00,450131,Transcribed,180s,1SPT,UNTR,Unidentified Trill,"",1,3123681,1,Song,20.51,2.25,-56.23,f,,Jon Van Arragon,1247,Really distant,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488005,2022-06-19 04:55:00,450131,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,3123683,1,Call,52.99,3.10,-43.49,f,,Jon Van Arragon,1247,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488027,2022-06-27 21:59:00,450153,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,3206165,1,Song,8.56,1.91,-46.9,f,,Hannah Phillips,1234,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488027,2022-06-27 21:59:00,450153,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,3206164,1,Song,4.89,1.95,-41.79,f,,Hannah Phillips,1234,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488165,2022-07-04 20:57:00,450291,Transcribed,180s,1SPT,NOFL,Northern Flicker,COLAPTES AURATUS,1,3221316,1,Call,4.81,3.64,-38.96,f,,Hannah Phillips,1234,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488165,2022-07-04 20:57:00,450291,Transcribed,180s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,3221326,1,Song,152.53,2.45,-47.52,t,1,Hannah Phillips,1234,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488165,2022-07-04 20:57:00,450291,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,3221315,1,Song,0.09,3.60,-44.49,t,2,Hannah Phillips,1234,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488165,2022-07-04 20:57:00,450291,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,3221317,1,Song,45.85,1.44,-43.39,f,,Hannah Phillips,1234,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488038,2022-07-06 07:04:00,450164,Transcribed,180s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,3218917,1,Song,59.41,6.04,-34.89,t,3,Alana Demko,532,,airplane
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488038,2022-07-06 07:04:00,450164,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,3218894,1,Song,0.00,1.76,-27.13,t,4,Alana Demko,532,,airplane
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488038,2022-07-06 07:04:00,450164,Transcribed,180s,1SPT,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,1,3218899,1,Song,2.31,3.96,-30.85,f,,Alana Demko,532,,airplane
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488038,2022-07-06 07:04:00,450164,Transcribed,180s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,3218916,1,Call,33.23,5.64,-29.72,t,2,Alana Demko,532,,airplane
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488038,2022-07-06 07:04:00,450164,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,3218901,1,Song,21.24,1.83,-48.88,f,,Alana Demko,532,,airplane
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488038,2022-07-06 07:04:00,450164,Transcribed,180s,1SPT,OSFL,Olive-sided Flycatcher,CONTOPUS COOPERI,1,3218896,1,Song,1.36,1.08,-49.29,f,,Alana Demko,532,,airplane
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488156,2022-07-07 06:05:00,450282,Transcribed,180s,1SPT,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,3123746,1,Song,2.08,2.63,-38.09,f,,Jon Van Arragon,1247,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488156,2022-07-07 06:05:00,450282,Transcribed,180s,1SPT,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,1,3123750,1,Song,14.35,2.00,-48.02,f,,Jon Van Arragon,1247,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488156,2022-07-07 06:05:00,450282,Transcribed,180s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,3123753,1,Song,52.04,3.21,-54.54,t,1,Jon Van Arragon,1247,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488156,2022-07-07 06:05:00,450282,Transcribed,180s,1SPT,NOFL,Northern Flicker,COLAPTES AURATUS,1,3123747,1,Call,9.08,4.19,-32.2,f,,Jon Van Arragon,1247,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488156,2022-07-07 06:05:00,450282,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,3123748,1,Call,14.30,0.51,-53.16,f,,Jon Van Arragon,1247,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488094,2022-07-21 04:20:00,450220,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Gill Holmes,1269,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488097,2022-07-30 06:03:00,450223,Transcribed,180s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,3006069,1,Call,173.65,4.05,-37.98,t,3,Alana Demko,532,,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488097,2022-07-30 06:03:00,450223,Transcribed,180s,1SPT,UNPA,Unidentified Passerine,"",1,3006068,TMTT,Call,40.91,0.48,-54.59,t,3,Alana Demko,532,GCKI or BRCR. AE: 3-4,
BU,1109,ELE-15-1,312533,,-114.575339,50.285971,,,488097,2022-07-30 06:03:00,450223,Transcribed,180s,1SPT,COWW,Domestic Cow,BOS TAURUS,1,3006067,1,Call,0.86,1.40,-40.34,f,,Alana Demko,532,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,488004,2022-05-31 04:02:00,450130,Transcribed,180s,1SPT,GHOW,Great Horned Owl,BUBO VIRGINIANUS,1,3206152,1,Song,131.83,2.50,-33.72,f,,Hannah Phillips,1234,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,488063,2022-06-06 21:51:00,450189,Transcribed,180s,1SPT,UNPA,Unidentified Passerine,"",2,3221272,1,Call,71.68,14.68,-70.72,t,1,Hannah Phillips,1234,could also be a red squirrel calling repeatedly,airplane heard flying above within second and third minutes
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,488063,2022-06-06 21:51:00,450189,Transcribed,180s,1SPT,UNPA,Unidentified Passerine,"",1,3221256,1,Song,0.43,2.56,-65.2,f,,Hannah Phillips,1234,distant call,airplane heard flying above within second and third minutes
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,488063,2022-06-06 21:51:00,450189,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,3221261,1,Song,36.04,5.83,-62.29,f,,Hannah Phillips,1234,,airplane heard flying above within second and third minutes
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,488206,2022-06-08 05:57:00,450332,Transcribed,180s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,3100397,1,Song,1.54,2.23,-64.59,t,1,Gill Holmes,1269,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,487957,2022-06-09 21:53:00,450083,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,2,3206106,1,Song,23.94,1.68,-69.31,f,,Hannah Phillips,1234,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,487957,2022-06-09 21:53:00,450083,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,3206101,1,Song,9.66,1.61,-58.23,f,,Hannah Phillips,1234,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,487957,2022-06-09 21:53:00,450083,Transcribed,180s,1SPT,UNKN,Unidentified signal,"",2,3206110,1,Song,62.91,1.39,-62.57,f,,Hannah Phillips,1234,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,487957,2022-06-09 21:53:00,450083,Transcribed,180s,1SPT,UNKN,Unidentified signal,"",1,3206103,1,Song,10.66,0.54,-53.29,f,,Hannah Phillips,1234,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,487957,2022-06-09 21:53:00,450083,Transcribed,180s,1SPT,UNBI,Unidentified bird,"",1,3206105,1,Song,11.55,0.84,-64.94,f,,Hannah Phillips,1234,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,488155,2022-06-10 03:56:00,450281,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Alana Demko,532,,loud creaking noises
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,488235,2022-06-20 05:25:00,450361,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,3197484,1,Song,7.54,1.59,-66.75,f,,Bronwyn Robinson,533,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,488235,2022-06-20 05:25:00,450361,Transcribed,180s,1SPT,CAJA,Canada Jay,PERISOREUS CANADENSIS,1,3197481,1,Call,0.34,4.18,-41.68,t,3,Bronwyn Robinson,533,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,488235,2022-06-20 05:25:00,450361,Transcribed,180s,1SPT,CAJA,Canada Jay,PERISOREUS CANADENSIS,2,3197483,1,Call,4.44,1.83,-53.7,t,1,Bronwyn Robinson,533,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,488235,2022-06-20 05:25:00,450361,Transcribed,180s,1SPT,HAWO,Hairy Woodpecker,DRYOBATES VILLOSUS,1,3197477,1,Call,10.80,2.84,-57.69,f,,Bronwyn Robinson,533,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,488235,2022-06-20 05:25:00,450361,Transcribed,180s,1SPT,WISN,Wilson's Snipe,GALLINAGO DELICATA,1,3197478,1,Call,0.09,3.30,-46.28,f,,Bronwyn Robinson,533,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,488105,2022-06-23 05:56:00,450231,Transcribed,180s,1SPT,UCTH,Unidentified Catharus Thrush,CATHARUS,2,3197455,1,Song,23.58,1.21,-63.96,f,,Bronwyn Robinson,533,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,488105,2022-06-23 05:56:00,450231,Transcribed,180s,1SPT,UCTH,Unidentified Catharus Thrush,CATHARUS,1,3197454,1,Song,4.46,1.95,-64.14,f,,Bronwyn Robinson,533,,
BU,1109,ELE-15-2,312534,,-114.568895,50.285942,,,488105,2022-06-23 05:56:00,450231,Transcribed,180s,1SPT,UNAM,Unidentified passerine in the American Robin Song Complex,"",1,3197451,1,Song,150.08,1.79,-64.02,f,,Bronwyn Robinson,533,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,488070,2022-06-09 20:53:00,450196,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Alana Demko,532,,creaking noises
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,487882,2022-07-04 05:32:00,450008,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,3228643,1,Song,0.10,6.34,-51.12,t,3,Kelsey Bell,1242,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,487882,2022-07-04 05:32:00,450008,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,3228649,1,Song,8.19,1.93,-55.04,f,,Kelsey Bell,1242,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,487882,2022-07-04 05:32:00,450008,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,3228645,1,Song,2.19,1.56,-48.71,f,,Kelsey Bell,1242,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,487882,2022-07-04 05:32:00,450008,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,3,3228653,1,Song,13.60,1.99,-51.77,f,,Kelsey Bell,1242,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,487882,2022-07-04 05:32:00,450008,Transcribed,180s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,3228672,1,Song,151.39,1.80,-55.27,t,2,Kelsey Bell,1242,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,487896,2022-07-10 22:53:00,450022,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Marcus Sommers,1224,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,487963,2022-07-16 08:14:00,450089,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,3261359,1,Song,2.88,2.75,-57.33,f,,Marcus Sommers,1224,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,487963,2022-07-16 08:14:00,450089,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,3261362,1,Song,79.54,3.28,-37.96,f,,Marcus Sommers,1224,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,487963,2022-07-16 08:14:00,450089,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,3261358,1,Song,0.20,3.00,-57.92,t,2,Marcus Sommers,1224,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,488176,2022-07-18 20:46:00,450302,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,3105921,1,Song,2.55,2.23,-32.61,t,2,Gill Holmes,1269,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,488176,2022-07-18 20:46:00,450302,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,3105923,1,Call,39.85,1.25,-51.13,t,2,Gill Holmes,1269,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,488176,2022-07-18 20:46:00,450302,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,3,3105922,1,Song,16.58,2.74,-30.24,t,3,Gill Holmes,1269,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,488176,2022-07-18 20:46:00,450302,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,2,3105924,1,Call,45.30,1.55,-33.79,t,4,Gill Holmes,1269,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,488176,2022-07-18 20:46:00,450302,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,3105920,1,Song,3.35,3.86,-30.1,t,5,Gill Holmes,1269,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,487925,2022-07-21 22:42:00,450051,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Gill Holmes,1269,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,487936,2022-07-25 22:37:00,450062,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Kelsey Bell,1242,,
BU,1109,ELE-15-3,238256,,-114.560678,50.285464,,,488232,2022-08-02 20:25:00,450358,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Kelsey Bell,1242,,no signals detected
BU,1109,ELE-15-4,238253,,-114.553035,50.284962,,,488081,2022-06-02 07:00:00,450207,Transcribed,180s,1SPT,UNPA,Unidentified Passerine,"",1,3264211,1,Call,16.55,2.96,-61.6,t,1,Kelsey Bell,1242,,
BU,1109,ELE-15-4,238253,,-114.553035,50.284962,,,488081,2022-06-02 07:00:00,450207,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,3264210,1,Call,12.20,1.04,-57.01,t,2,Kelsey Bell,1242,,
BU,1109,ELE-15-4,238253,,-114.553035,50.284962,,,488081,2022-06-02 07:00:00,450207,Transcribed,180s,1SPT,UNKN,Unidentified signal,"",1,3264224,1,Call,28.59,0.96,-56.81,f,,Kelsey Bell,1242,too distant,
BU,1109,ELE-15-4,238253,,-114.553035,50.284962,,,487903,2022-06-15 06:55:00,450029,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Bronwyn Robinson,533,,
BU,1109,ELE-15-4,238253,,-114.553035,50.284962,,,487982,2022-07-02 20:58:00,450108,Transcribed,180s,1SPT,UNWA,Unidentified Warbler,"",1,3123661,1,Song,21.88,1.20,-58.04,f,,Jon Van Arragon,1247,Sounds like YRWA but too distant to be sure,
BU,1109,ELE-15-4,238253,,-114.553035,50.284962,,,488204,2022-07-20 20:43:00,450330,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,3007558,1,Song,76.91,1.75,-62.72,t,1,Gill Holmes,1269,,
BU,1109,ELE-15-4,238253,,-114.553035,50.284962,,,488078,2022-07-23 06:23:00,450204,Transcribed,180s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,3136246,1,Song,0.03,2.06,-60.11,t,1,Kelsey Bell,1242,,
