organization,project_id,location,location_id,location_buffer_m,longitude,latitude,equipment_make,equipment_model,recording_id,recording_date_time,task_id,aru_task_status,task_duration,task_method,species_code,species_common_name,species_scientific_name,individual_order,tag_id,individual_count,vocalization,detection_time,tag_duration,rms_peak_dbfs,tag_is_verified,tag_rating,observer,observer_id,species_individual_comments,task_comments
PC,353,WLNP-16-1,57644,,-114.002612,49.066613,,,151420,2020-07-02 05:24:00,98958,Bad Weather,180s,1SPM,NONE,NONE,"",,,,,,,,,,Steve Enid,660,,
PC,353,WLNP-16-1,57644,,-114.002612,49.066613,,,151445,2020-07-04 02:00:00,98983,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2021935,1,Non-vocal,104.55,7.65,-25.99,f,,Steve Enid,660,,windy and water noise
PC,353,WLNP-16-1,57644,,-114.002612,49.066613,,,151445,2020-07-04 02:00:00,98983,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2021936,1,Non-vocal,121.04,5.26,-23.47,f,,Steve Enid,660,water running,windy and water noise
PC,353,WLNP-16-1,57644,,-114.002612,49.066613,,,151445,2020-07-04 02:00:00,98983,Transcribed,180s,1SPM,UNKN,Unidentified signal,"",1,2021930,TMTT,Call,0.21,11.41,-54.36,f,,Steve Enid,660,insects buzzing,windy and water noise
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158682,2020-06-29 00:00:00,106276,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2111795,1,Non-vocal,63.10,4.99,-11.13,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158682,2020-06-29 00:00:00,106276,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2111794,1,Non-vocal,60.84,5.23,-13.53,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158682,2020-06-29 00:00:00,106276,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2111796,1,Non-vocal,120.60,4.81,-15.3,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158682,2020-06-29 00:00:00,106276,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2111793,1,Non-vocal,2.83,4.16,-14.76,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158682,2020-06-29 00:00:00,106276,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2111797,1,Non-vocal,121.84,5.29,-12.86,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158682,2020-06-29 00:00:00,106276,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2111792,1,Non-vocal,0.93,5.14,-8.08,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158696,2020-06-30 00:00:00,106290,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111799,1,Non-vocal,3.85,5.11,-26.11,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158696,2020-06-30 00:00:00,106290,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111801,1,Non-vocal,61.08,4.73,-27.23,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158696,2020-06-30 00:00:00,106290,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2111802,1,Non-vocal,120.75,5.24,-23.14,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158696,2020-06-30 00:00:00,106290,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2111800,1,Non-vocal,60.48,4.96,-19.5,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158696,2020-06-30 00:00:00,106290,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2111798,1,Non-vocal,0.78,5.24,-26.7,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158696,2020-06-30 00:00:00,106290,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111803,1,Non-vocal,121.64,5.30,-20.72,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158724,2020-07-02 00:00:00,106318,Transcribed,180s,1SPM,HEWI,Heavy wind,"",1,2111805,1,Non-vocal,61.94,5.20,-4.61,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158724,2020-07-02 00:00:00,106318,Transcribed,180s,1SPM,HEWI,Heavy wind,"",1,2111806,1,Non-vocal,120.90,5.15,-4.73,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158724,2020-07-02 00:00:00,106318,Transcribed,180s,1SPM,HEWI,Heavy wind,"",1,2111804,1,Non-vocal,5.99,5.08,-4.47,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158738,2020-07-03 00:00:00,106332,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111811,1,Non-vocal,120.86,5.16,-25.86,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158738,2020-07-03 00:00:00,106332,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111809,1,Non-vocal,60.91,4.95,-27.84,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158738,2020-07-03 00:00:00,106332,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2111810,1,Non-vocal,82.08,4.96,-7.2,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158738,2020-07-03 00:00:00,106332,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2111812,1,Non-vocal,147.75,5.40,-19.78,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158738,2020-07-03 00:00:00,106332,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2111807,1,Non-vocal,0.79,5.28,-12.43,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158738,2020-07-03 00:00:00,106332,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111808,1,Non-vocal,7.03,5.14,-24.24,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158752,2020-07-04 00:00:00,106346,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111814,1,Non-vocal,60.98,5.06,-30.48,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158752,2020-07-04 00:00:00,106346,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111813,1,Non-vocal,0.90,5.13,-29.42,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158752,2020-07-04 00:00:00,106346,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111815,1,Non-vocal,120.93,5.08,-29.3,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158766,2020-07-05 00:00:00,106360,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111816,1,Non-vocal,1.00,5.09,-29.22,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158766,2020-07-05 00:00:00,106360,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111818,1,Non-vocal,120.91,5.14,-24.95,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-4,58519,,-114.020326,49.071249,,,158766,2020-07-05 00:00:00,106360,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111817,1,Non-vocal,60.93,5.08,-30.41,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-6,58521,,-114.031256,49.076291,,,158950,2020-07-04 00:00:00,106544,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111819,1,Non-vocal,0.64,8.96,-31.78,f,,Bronwyn Robinson,533,insects,
PC,353,WLNP-16-6,58521,,-114.031256,49.076291,,,158950,2020-07-04 00:00:00,106544,Transcribed,180s,1SPM,LIBA,Light Background Noise,"",1,2111820,1,Non-vocal,0.96,5.10,-33.77,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-6,58521,,-114.031256,49.076291,,,158950,2020-07-04 00:00:00,106544,Transcribed,180s,1SPM,LIBA,Light Background Noise,"",1,2111822,1,Non-vocal,60.83,5.31,-34.97,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-6,58521,,-114.031256,49.076291,,,158950,2020-07-04 00:00:00,106544,Transcribed,180s,1SPM,LIBA,Light Background Noise,"",1,2111824,1,Non-vocal,120.93,5.13,-32.12,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-16-6,58521,,-114.031256,49.076291,,,158950,2020-07-04 00:00:00,106544,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111823,1,Non-vocal,120.16,8.25,-36.01,f,,Bronwyn Robinson,533,insects,
PC,353,WLNP-16-6,58521,,-114.031256,49.076291,,,158950,2020-07-04 00:00:00,106544,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111821,1,Non-vocal,60.43,9.15,-37.05,f,,Bronwyn Robinson,533,insects,
PC,353,WLNP-16-8,64968,,-114.043892,49.079640,,,159107,2020-07-01 01:00:00,106717,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115945,1,Non-vocal,60.55,5.58,-23.8,f,,Bronwyn Robinson,533,water,
PC,353,WLNP-16-8,64968,,-114.043892,49.079640,,,159107,2020-07-01 01:00:00,106717,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2115947,1,Non-vocal,120.84,5.14,-29.41,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-8,64968,,-114.043892,49.079640,,,159107,2020-07-01 01:00:00,106717,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2115946,1,Non-vocal,105.88,5.24,-21.12,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-8,64968,,-114.043892,49.079640,,,159107,2020-07-01 01:00:00,106717,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115944,1,Non-vocal,1.46,5.34,-22.54,f,,Bronwyn Robinson,533,water,
PC,353,WLNP-16-8,64968,,-114.043892,49.079640,,,159107,2020-07-01 01:00:00,106717,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115948,1,Non-vocal,124.86,5.19,-30.75,f,,Bronwyn Robinson,533,water,
PC,353,WLNP-16-8,64968,,-114.043892,49.079640,,,159121,2020-07-02 01:00:00,106731,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2115951,1,Non-vocal,60.89,5.20,-17.26,f,,Bronwyn Robinson,533,,
PC,353,WLNP-16-8,64968,,-114.043892,49.079640,,,159121,2020-07-02 01:00:00,106731,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115949,1,Non-vocal,0.89,5.14,-26.98,f,,Bronwyn Robinson,533,water,
PC,353,WLNP-16-8,64968,,-114.043892,49.079640,,,159121,2020-07-02 01:00:00,106731,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115952,1,Non-vocal,69.90,5.08,-10.53,f,,Bronwyn Robinson,533,water,
PC,353,WLNP-16-8,64968,,-114.043892,49.079640,,,159121,2020-07-02 01:00:00,106731,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115953,1,Non-vocal,120.83,5.14,-26.72,f,,Bronwyn Robinson,533,water,
PC,353,WLNP-16-8,64968,,-114.043892,49.079640,,,159121,2020-07-02 01:00:00,106731,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2115950,1,Non-vocal,47.83,5.29,-20.2,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-2,58525,,-114.019838,49.061056,,,159426,2020-07-03 00:00:00,107044,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2111827,1,Non-vocal,60.99,5.38,-29.83,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-2,58525,,-114.019838,49.061056,,,159426,2020-07-03 00:00:00,107044,Transcribed,180s,1SPM,LIBA,Light Background Noise,"",1,2111830,1,Non-vocal,123.94,4.10,-69.38,f,,Bronwyn Robinson,533,insects,
PC,353,WLNP-17-2,58525,,-114.019838,49.061056,,,159426,2020-07-03 00:00:00,107044,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111831,1,Non-vocal,120.78,5.28,-28.45,f,,Bronwyn Robinson,533,water,
PC,353,WLNP-17-2,58525,,-114.019838,49.061056,,,159426,2020-07-03 00:00:00,107044,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111828,1,Non-vocal,60.90,5.18,-24.58,f,,Bronwyn Robinson,533,water,
PC,353,WLNP-17-2,58525,,-114.019838,49.061056,,,159426,2020-07-03 00:00:00,107044,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111825,1,Non-vocal,0.85,5.20,-26.45,f,,Bronwyn Robinson,533,water,
PC,353,WLNP-17-2,58525,,-114.019838,49.061056,,,159426,2020-07-03 00:00:00,107044,Transcribed,180s,1SPM,LIBA,Light Background Noise,"",1,2111826,1,Non-vocal,0.61,5.70,-69.22,f,,Bronwyn Robinson,533,insects,
PC,353,WLNP-17-2,58525,,-114.019838,49.061056,,,159426,2020-07-03 00:00:00,107044,Transcribed,180s,1SPM,LIBA,Light Background Noise,"",1,2111829,1,Non-vocal,73.99,4.61,-67.85,f,,Bronwyn Robinson,533,insects,
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159578,2020-06-29 01:00:00,107200,Transcribed,180s,1SPM,MORA,Moderate rain,"",1,2115955,1,Non-vocal,60.71,5.40,-33.56,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159578,2020-06-29 01:00:00,107200,Transcribed,180s,1SPM,MORA,Moderate rain,"",1,2115954,1,Non-vocal,0.99,5.10,-32.45,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159578,2020-06-29 01:00:00,107200,Transcribed,180s,1SPM,MORA,Moderate rain,"",1,2115956,1,Non-vocal,120.36,5.14,-29.31,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159592,2020-06-30 01:00:00,107214,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115960,1,Non-vocal,64.36,4.89,-30.17,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159592,2020-06-30 01:00:00,107214,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2115961,1,Non-vocal,120.44,4.98,-29.52,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159592,2020-06-30 01:00:00,107214,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2115959,1,Non-vocal,60.63,5.05,-35.14,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159592,2020-06-30 01:00:00,107214,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115958,1,Non-vocal,0.91,5.00,-28.82,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159592,2020-06-30 01:00:00,107214,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2115957,1,Non-vocal,0.94,5.33,-40.51,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159592,2020-06-30 01:00:00,107214,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115962,1,Non-vocal,122.95,5.10,-31.52,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159606,2020-07-01 01:00:00,107228,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115966,1,Non-vocal,120.94,5.10,-14.35,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159606,2020-07-01 01:00:00,107228,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115964,1,Non-vocal,60.90,5.16,-27.81,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159606,2020-07-01 01:00:00,107228,Transcribed,180s,1SPM,LIWI,Light wind,"",1,2115967,1,Non-vocal,124.93,5.10,-6.65,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159606,2020-07-01 01:00:00,107228,Transcribed,180s,1SPM,LIWI,Light wind,"",1,2115965,1,Non-vocal,89.91,5.10,-14.08,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159606,2020-07-01 01:00:00,107228,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115963,1,Non-vocal,0.84,5.20,-20.13,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159620,2020-07-02 01:00:00,107242,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115973,1,Non-vocal,137.00,5.01,-32.01,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159620,2020-07-02 01:00:00,107242,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115969,1,Non-vocal,12.89,5.14,-13.06,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159620,2020-07-02 01:00:00,107242,Transcribed,180s,1SPM,HEWI,Heavy wind,"",1,2115972,1,Non-vocal,120.66,5.30,-7.46,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159620,2020-07-02 01:00:00,107242,Transcribed,180s,1SPM,HEWI,Heavy wind,"",1,2115968,1,Non-vocal,0.79,5.26,-4.98,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159620,2020-07-02 01:00:00,107242,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2115970,1,Non-vocal,60.88,5.13,-27.99,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159620,2020-07-02 01:00:00,107242,Transcribed,180s,1SPM,HEWI,Heavy wind,"",1,2115971,1,Non-vocal,81.31,4.86,-6.91,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159634,2020-07-03 01:00:00,107256,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2083476,1,Non-vocal,60.89,5.26,-28.83,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159634,2020-07-03 01:00:00,107256,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2083475,1,Non-vocal,0.91,5.24,-16.23,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-4,57642,,-114.033520,49.060239,,,159634,2020-07-03 01:00:00,107256,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2083477,1,Non-vocal,120.81,5.35,-19.42,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159676,2020-06-29 01:00:00,107298,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2083480,1,Non-vocal,0.76,5.48,-26.94,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159676,2020-06-29 01:00:00,107298,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2083483,1,Non-vocal,62.95,5.16,-22.68,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159676,2020-06-29 01:00:00,107298,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2083485,1,Non-vocal,122.80,5.19,-23.94,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159676,2020-06-29 01:00:00,107298,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2083484,1,Non-vocal,120.71,5.43,-22.45,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159676,2020-06-29 01:00:00,107298,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2083482,1,Non-vocal,60.83,5.21,-20.44,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159676,2020-06-29 01:00:00,107298,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2083481,1,Non-vocal,1.68,5.25,-19.82,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159690,2020-06-30 01:00:00,107312,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2083486,1,Non-vocal,0.88,5.23,-16.75,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159690,2020-06-30 01:00:00,107312,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2083489,1,Non-vocal,61.90,5.15,-21.87,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159690,2020-06-30 01:00:00,107312,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2083487,1,Non-vocal,2.86,5.20,-19.39,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159690,2020-06-30 01:00:00,107312,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2083491,1,Non-vocal,122.38,5.11,-22.19,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159690,2020-06-30 01:00:00,107312,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2083488,1,Non-vocal,60.21,5.61,-21.91,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159690,2020-06-30 01:00:00,107312,Transcribed,180s,1SPM,LIRA,Light rain,"",1,2083490,1,Non-vocal,120.25,4.85,-18.21,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159704,2020-07-01 01:00:00,107326,Transcribed,180s,1SPM,HEBA,Heavy background noise,"",1,2083495,1,Non-vocal,60.79,5.24,-22.19,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159704,2020-07-01 01:00:00,107326,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2083496,1,Non-vocal,4.23,4.53,-8.74,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159704,2020-07-01 01:00:00,107326,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2083497,1,Non-vocal,62.99,4.99,-17.26,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159704,2020-07-01 01:00:00,107326,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,2083499,1,Non-vocal,126.06,5.04,-10.31,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159704,2020-07-01 01:00:00,107326,Transcribed,180s,1SPM,HEBA,Heavy background noise,"",1,2083498,1,Non-vocal,121.76,5.26,-7.97,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159704,2020-07-01 01:00:00,107326,Transcribed,180s,1SPM,HEBA,Heavy background noise,"",1,2083492,1,Non-vocal,0.89,5.21,-4.91,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159718,2020-07-02 01:00:00,107340,Transcribed,180s,1SPM,HEBA,Heavy background noise,"",1,2083501,1,Non-vocal,0.93,5.34,-16.48,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159718,2020-07-02 01:00:00,107340,Transcribed,180s,1SPM,HEBA,Heavy background noise,"",1,2083507,1,Non-vocal,121.79,5.35,-23.05,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159718,2020-07-02 01:00:00,107340,Transcribed,180s,1SPM,HEWI,Heavy wind,"",1,2083504,1,Non-vocal,61.91,5.06,-11.66,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159718,2020-07-02 01:00:00,107340,Transcribed,180s,1SPM,HEWI,Heavy wind,"",1,2083505,1,Non-vocal,120.84,5.20,-16.46,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159718,2020-07-02 01:00:00,107340,Transcribed,180s,1SPM,HEWI,Heavy wind,"",1,2083502,1,Non-vocal,2.40,4.76,-20.11,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159718,2020-07-02 01:00:00,107340,Transcribed,180s,1SPM,HEBA,Heavy background noise,"",1,2083503,1,Non-vocal,60.90,5.18,-11.59,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159732,2020-07-03 01:00:00,107354,Transcribed,180s,1SPM,HEBA,Heavy background noise,"",1,2083517,1,Non-vocal,120.74,5.40,-23.54,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159732,2020-07-03 01:00:00,107354,Transcribed,180s,1SPM,HEBA,Heavy background noise,"",1,2083513,1,Non-vocal,0.90,5.21,-21.43,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159732,2020-07-03 01:00:00,107354,Transcribed,180s,1SPM,HEBA,Heavy background noise,"",1,2083514,1,Non-vocal,60.81,5.60,-21.54,f,,Bronwyn Robinson,533,water(?),
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159732,2020-07-03 01:00:00,107354,Transcribed,180s,1SPM,HEWI,Heavy wind,"",1,2083515,1,Non-vocal,69.90,5.21,-20.6,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159732,2020-07-03 01:00:00,107354,Transcribed,180s,1SPM,HEWI,Heavy wind,"",1,2083518,1,Non-vocal,123.58,5.14,-21.86,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159732,2020-07-03 01:00:00,107354,Transcribed,180s,1SPM,HEWI,Heavy wind,"",1,2083519,1,Non-vocal,1.71,5.38,-21.54,f,,Bronwyn Robinson,533,,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159745,2020-07-04 00:00:00,107367,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111832,1,Non-vocal,0.84,5.09,-23.9,f,,Bronwyn Robinson,533,water,
PC,353,WLNP-17-5,58526,,-114.039822,49.057732,,,159745,2020-07-04 00:00:00,107367,Transcribed,180s,1SPM,MOBA,Moderate Background Noise,"",1,2111833,1,Non-vocal,60.83,5.26,-25.11,f,,Bronwyn Robinson,533,water,
