organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,aru_task_status,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,TRES,Tree Swallow,TACHYCINETA BICOLOR,Aves,10.43,600.00,1.54,1.40kHz,9.01kHz,2596939,1,Call,1,,f,1,Steve Ogle,1211,,-28.63,-34.05,2,-0.000143,-0.121257,0.12628,-17.97,-29.65,-36.64,2,0,-0.104857,0.095291,-19.59,-30.6,-34.05,2,-0.000228,-0.111724,0.099949,-19.04,-31.93,-36.49,2,-0.000001,-0.089886,0.085704,-20.93,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/b627df253b094d039395dbcb3f515a5f.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/b627df253b094d039395dbcb3f515a5f.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,YEWA,Yellow Warbler,SETOPHAGA PETECHIA,Aves,11.66,600.00,2.14,1.68kHz,9.67kHz,2596937,2,Song,1,,f,1,Steve Ogle,1211,,-18.7,-33.14,2,0.000005,-0.348338,0.378669,-8.43,-19.21,-36,2,0,-0.350152,0.324728,-9.11,-19.56,-33.1,2,-0.000109,-0.296652,0.302788,-10.38,-20.15,-36.46,2,0,-0.289696,0.281232,-10.76,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/ea4f4e43bf8943dda2e01bbc3cc572e5.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/ea4f4e43bf8943dda2e01bbc3cc572e5.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,MODO,Mourning Dove,ZENAIDA MACROURA,Aves,13.54,600.00,3.44,0.05kHz,4.02kHz,2596941,1,Song,1,,f,1,Steve Ogle,1211,,-17.29,-34.36,2,-0.000177,-0.422988,0.38532,-7.47,-21,-37.45,2,0.000083,-0.287599,0.289544,-10.77,-17.28,-34.08,2,-0.000071,-0.418286,0.410663,-7.57,-23.18,-37,2,-0.000003,-0.247644,0.256429,-11.82,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/b9e1afea8db84794ae918123001ab21c.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/b9e1afea8db84794ae918123001ab21c.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,NOWA,Northern Waterthrush,PARKESIA NOVEBORACENSIS,Aves,16.45,600.00,2.84,0.23kHz,7.24kHz,2596942,1,Song,1,,f,1,Steve Ogle,1211,,-23.23,-33.23,2,0.000073,-0.224305,0.207197,-12.98,-23.77,-35.51,2,-0.000003,-0.197518,0.20978,-13.56,-24.82,-33.61,2,-0.000018,-0.195487,0.213916,-13.4,-25.47,-35.4,2,0.000013,-0.193475,0.193863,-14.25,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/854d4ced9b944774b277926c713f8c40.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/854d4ced9b944774b277926c713f8c40.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,HOWR,House Wren,TROGLODYTES AEDON,Aves,24.55,600.00,2.41,0.19kHz,8.03kHz,2596943,2,Song,1,,f,2,Steve Ogle,1211,,-22.63,-33.87,2,0.000011,-0.213946,0.2115,-13.39,-23.22,-35.46,2,0.000006,-0.190911,0.198775,-14.03,-20.71,-34.51,2,-0.000131,-0.267017,0.287329,-10.83,-21.28,-36.21,2,0.000009,-0.261342,0.247028,-11.66,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/d7fad11203c34e1cbb99beda1902e6bd.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/d7fad11203c34e1cbb99beda1902e6bd.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,CEDW,Cedar Waxwing,BOMBYCILLA CEDRORUM,Aves,26.24,600.00,2.31,4.25kHz,9.29kHz,2596945,2,Song,1,,f,2,Steve Ogle,1211,,-25.55,-31.87,2,0.000265,-0.198178,0.190869,-14.06,-40.26,-44.05,2,0,-0.038156,0.034379,-28.37,-24.41,-31.37,2,-0.000063,-0.1758,0.185732,-14.62,-38.43,-43.05,2,0,-0.056137,0.048614,-25.02,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/0cc647dedeee48e5a4468100a0f699b9.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/0cc647dedeee48e5a4468100a0f699b9.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,PBGR,Pied-billed Grebe,PODILYMBUS PODICEPS,Aves,26.54,600.00,6.65,0.00kHz,4.81kHz,2596946,1,Song,1,,f,1,Steve Ogle,1211,,-20.01,-33.62,2,-0.00004,-0.287911,0.292844,-10.67,-20.47,-34.65,2,-0.000047,-0.257263,0.275164,-11.21,-20.35,-31.36,2,-0.000066,-0.245793,0.240576,-12.19,-20.88,-32.39,2,-0.000041,-0.219382,0.218889,-13.18,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/501b2589d322478880fbf48f43dd8edc.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/501b2589d322478880fbf48f43dd8edc.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,NOFL,Northern Flicker,COLAPTES AURATUS,Aves,42.49,600.00,0.98,0.79kHz,5.51kHz,2596951,1,Call,1,,f,1,Steve Ogle,1211,,-25.12,-34.16,2,0.000066,-0.16225,0.162264,-15.8,-26.05,-38.33,2,-0.000001,-0.134963,0.138235,-17.19,-29,-34,2,-0.000027,-0.142126,0.156189,-16.13,-30.43,-38.43,2,-0.000001,-0.126809,0.12797,-17.86,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/b165712f5d3d42a2a23a42a5d2c5e4a1.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/b165712f5d3d42a2a23a42a5d2c5e4a1.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,WISN,Wilson's Snipe,GALLINAGO DELICATA,Aves,43.65,600.00,6.93,0.09kHz,4.11kHz,2596952,2,Call,1,,f,1,Steve Ogle,1211,,-18.31,-35,2,-0.000052,-0.389525,0.375399,-8.19,-20.1,-39.1,2,0.000032,-0.322902,0.345956,-9.22,-20.23,-33.71,2,0.000039,-0.262302,0.28001,-11.06,-23.09,-37.14,2,-0.000049,-0.233457,0.225065,-12.64,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/a6575056996044f58c366f3cbb7cb390.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/a6575056996044f58c366f3cbb7cb390.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,BHGR,Black-headed Grosbeak,PHEUTICUS MELANOCEPHALUS,Aves,50.59,600.00,3.88,0.05kHz,5.37kHz,2596954,2,Song,1,,f,1,Steve Ogle,1211,,-28.31,-37.11,2,-0.000027,-0.139159,0.119783,-17.13,-29.02,-38.88,2,0.000005,-0.111742,0.123417,-18.17,-27.32,-36.13,2,-0.000047,-0.127512,0.152072,-16.36,-31.29,-38.18,2,0.000033,-0.100455,0.111276,-19.07,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/cd01f4e448c140f7b12372497616a7bd.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/cd01f4e448c140f7b12372497616a7bd.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,EUST,European Starling,STURNUS VULGARIS,Aves,53.49,600.00,1.44,0.93kHz,7.19kHz,2596955,1,Call,1,,f,1,Steve Ogle,1211,,-32.71,-36.6,2,-0.000077,-0.073415,0.080758,-21.86,-36.66,-41.32,2,0,-0.054612,0.058137,-24.71,-32.62,-35.98,2,-0.000093,-0.079521,0.081363,-21.79,-37.45,-40.79,2,0,-0.046629,0.05073,-25.89,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/faae7a81e78a4381807ee0bca660b126.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/faae7a81e78a4381807ee0bca660b126.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,LEFL,Least Flycatcher,EMPIDONAX MINIMUS,Aves,54.91,600.00,2.28,0.05kHz,7.98kHz,2596956,1,Song,1,,f,2,Steve Ogle,1211,,-31.75,-36.02,2,-0.000034,-0.093384,0.082434,-20.59,-32.77,-37.59,2,0.000015,-0.065068,0.080731,-21.86,-31.2,-35.89,2,-0.000068,-0.104458,0.0979,-19.62,-32.32,-37.33,2,0.000051,-0.087644,0.079842,-21.15,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/3d05710afaa64cd7bf581a8b892dc64c.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/3d05710afaa64cd7bf581a8b892dc64c.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,WEWP,Western Wood-Pewee,CONTOPUS SORDIDULUS,Aves,56.23,600.00,1.63,2.10kHz,5.84kHz,2596957,1,Song,1,,f,1,Steve Ogle,1211,,-31.25,-36.45,2,-0.000193,-0.093578,0.096497,-20.31,-33.46,-42.52,2,0,-0.087409,0.068193,-21.17,-29.36,-35.86,2,-0.000023,-0.120728,0.127458,-17.89,-33.93,-42.22,2,0,-0.080303,0.077445,-21.91,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/d26708f7fb574fefa7fdea0b1b8e2739.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/d26708f7fb574fefa7fdea0b1b8e2739.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,CEDW,Cedar Waxwing,BOMBYCILLA CEDRORUM,Aves,61.05,600.00,1.71,5.14kHz,9.15kHz,2596958,3,Song,1,,f,2,Steve Ogle,1211,,-20.62,-35.47,2,-0.000096,-0.302904,0.305353,-10.3,-40.04,-46.77,2,0,-0.059509,0.056341,-24.51,-21.71,-34.99,2,-0.000117,-0.269588,0.265821,-11.39,-38.96,-46.21,2,0,-0.071987,0.07285,-22.75,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/d64742c751d44aa5ab13a492155b941d.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/d64742c751d44aa5ab13a492155b941d.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,PBGR,Pied-billed Grebe,PODILYMBUS PODICEPS,Aves,64.94,600.00,7.54,0.05kHz,3.83kHz,2596959,2,Song,1,,f,1,Steve Ogle,1211,,-29.12,-36.85,2,-0.00006,-0.109499,0.120778,-18.36,-30.72,-39.63,2,0.000039,-0.101296,0.096912,-19.89,-29.47,-36.24,2,-0.000082,-0.101212,0.105275,-19.55,-32.48,-39.44,2,0.000041,-0.080342,0.08385,-21.53,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/5062daa41db246069476d6e4c2492929.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/5062daa41db246069476d6e4c2492929.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,BBCU,Black-billed Cuckoo,COCCYZUS ERYTHROPTHALMUS,Aves,72.96,600.00,6.00,0.05kHz,5.00kHz,2596994,1,Song,1,,f,1,Steve Ogle,1211,,-13.28,-35.9,2,-0.000027,-0.452565,0.449507,-6.89,-13.76,-37.77,2,0.000003,-0.429059,0.433013,-7.27,-16.37,-35.83,2,-0.00003,-0.401467,0.408406,-7.78,-16.8,-37.72,2,0.000023,-0.382482,0.372195,-8.35,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/891f28761f004d7394fa5462eaaaf368.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/891f28761f004d7394fa5462eaaaf368.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,VESP,Vesper Sparrow,POOECETES GRAMINEUS,Aves,78.16,600.00,5.06,0.23kHz,7.24kHz,2596995,2,Song,1,,f,1,Steve Ogle,1211,,-24.58,-37.12,2,-0.000061,-0.202138,0.2008,-13.89,-25.14,-40.34,2,0.000012,-0.193775,0.187521,-14.25,-24.68,-36.73,2,-0.00004,-0.160796,0.171733,-15.3,-25.29,-39.43,2,0,-0.163669,0.149075,-15.72,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/6551ebcc4ed0481db16f623cad0483ec.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/6551ebcc4ed0481db16f623cad0483ec.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,GRCA,Gray Catbird,DUMETELLA CAROLINENSIS,Aves,79.53,600.00,2.11,0.09kHz,6.21kHz,2596992,2,Call,1,,f,2,Steve Ogle,1211,,-32.5,-37.2,2,-0.000043,-0.078439,0.077459,-22.11,-33.91,-39.56,2,0.000021,-0.065854,0.071183,-22.95,-30.76,-36.75,2,-0.000143,-0.114183,0.119748,-18.43,-31.85,-38.9,2,0.00009,-0.103538,0.094807,-19.7,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/59c2e3dfbd284ea089871e4154a1ce9a.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/59c2e3dfbd284ea089871e4154a1ce9a.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,Aves,81.89,600.00,3.01,0.19kHz,8.08kHz,2596997,1,Song,1,,f,1,Steve Ogle,1211,,-20.97,-34.94,2,-0.000062,-0.244472,0.241364,-12.24,-21.46,-37.05,2,0.00002,-0.223582,0.22182,-13.01,-22.93,-35.32,2,-0.000066,-0.209437,0.231564,-12.71,-23.44,-37.49,2,0.000002,-0.203308,0.200557,-13.84,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/80561871c5354134b91db39b456ea703.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/80561871c5354134b91db39b456ea703.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,AMCR,American Crow,CORVUS BRACHYRHYNCHOS,Aves,83.28,600.00,3.94,0.09kHz,4.86kHz,2596961,1,Call,2,,f,1,Steve Ogle,1211,,-18.9,-34.98,2,-0.000041,-0.288089,0.303882,-10.35,-19.41,-37.06,2,0.000018,-0.290954,0.260104,-10.72,-21.19,-35.23,2,-0.000037,-0.270221,0.296045,-10.57,-21.75,-37.35,2,0.000015,-0.272598,0.250915,-11.29,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/d9843aa031c2415b884db2ba0c0df151.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/d9843aa031c2415b884db2ba0c0df151.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,RNSA,Red-naped Sapsucker,SPHYRAPICUS NUCHALIS,Aves,88.48,600.00,0.88,0.19kHz,4.44kHz,2596976,2,Call,1,,f,1,Steve Ogle,1211,,-14.91,-24.66,2,-0.000037,-0.554322,0.556989,-5.08,-16.56,-27.51,2,0.00003,-0.516798,0.519974,-5.68,-16.41,-25.03,2,-0.000131,-0.505564,0.511972,-5.82,-19.84,-29.59,2,0.000046,-0.448165,0.430822,-6.97,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/5e997087e9b84ebb8d913bf2fbd66278.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/5e997087e9b84ebb8d913bf2fbd66278.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,VEER,Veery,CATHARUS FUSCESCENS,Aves,88.75,600.00,2.84,0.05kHz,7.14kHz,2596977,1,Song,1,,f,1,Steve Ogle,1211,,-14.92,-37.52,2,-0.000115,-0.514459,0.515214,-5.76,-15.38,-39.41,2,0.000094,-0.497584,0.492741,-6.06,-16.69,-36.88,2,-0.000103,-0.476075,0.450024,-6.45,-17.12,-38.56,2,0.000093,-0.436264,0.438212,-7.17,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/2ab21b3c601b417daea608e01c36a001.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/2ab21b3c601b417daea608e01c36a001.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,REVI,Red-eyed Vireo,VIREO OLIVACEUS,Aves,91.18,600.00,2.93,0.51kHz,6.16kHz,2596963,1,Song,1,,f,2,Steve Ogle,1211,,-32.42,-36.93,2,-0.000055,-0.089427,0.079136,-20.97,-34.39,-41.85,2,0,-0.056068,0.062222,-24.12,-28.77,-36.66,2,-0.000062,-0.137522,0.101466,-17.23,-29.76,-41.76,2,-0.000001,-0.102377,0.117131,-18.63,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/6e2b3fd15f2745d0bb16028bd59b2b00.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/6e2b3fd15f2745d0bb16028bd59b2b00.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,NOWA,Northern Waterthrush,PARKESIA NOVEBORACENSIS,Aves,130.69,600.00,3.54,0.37kHz,8.40kHz,2596982,2,Song,1,,f,1,Steve Ogle,1211,,-23.67,-35.23,2,-0.000052,-0.255823,0.226163,-11.84,-24.18,-37.64,2,0,-0.216467,0.233224,-12.64,-25.06,-35.19,2,-0.000075,-0.245027,0.229755,-12.22,-25.65,-37.73,2,0,-0.227872,0.231842,-12.7,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/2fe78789063e4648a4306319caabf798.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/2fe78789063e4648a4306319caabf798.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,RWBL,Red-winged Blackbird,AGELAIUS PHOENICEUS,Aves,143.51,600.00,2.55,1.77kHz,6.54kHz,2596984,1,Call,1,,f,2,Steve Ogle,1211,,-25.95,-36.39,2,-0.000001,-0.16369,0.207917,-13.64,-26.7,-42,2,0,-0.153479,0.149216,-16.28,-25.08,-35.55,2,-0.000014,-0.190955,0.183199,-14.38,-25.92,-41.69,2,0.000001,-0.171954,0.157908,-15.29,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/d6123958e1ab4492a8f23c5c04bcae94.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/d6123958e1ab4492a8f23c5c04bcae94.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,CARDSTON-GATE-SOUTH-152,214814,2021-06-13 05:58:20,305742,1SPT,285087,Transcribed,BHCO,Brown-headed Cowbird,MOLOTHRUS ATER,Aves,160.61,600.00,1.69,1.54kHz,9.53kHz,2596985,1,Song,1,,f,2,Steve Ogle,1211,,-23.36,-34.7,2,-0.000088,-0.179913,0.190459,-14.4,-23.96,-37.92,2,0,-0.16227,0.156056,-15.8,-21.52,-33.74,2,-0.000029,-0.255083,0.26071,-11.68,-22.06,-37.39,2,0.000001,-0.224305,0.220182,-12.98,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285087,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/989c34a787564a62a77c084ba4ee23fe.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a12ae97f-c1e6-4d74-b20b-a6c42f37e738/989c34a787564a62a77c084ba4ee23fe.mp3
