organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,aru_task_status,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-91,214834,2022-06-25 05:27:15,367512,1SPT,344725,Transcribed,AMRO,American Robin,TURDUS MIGRATORIUS,Aves,34.88,600.00,4.16,0.05kHz,4.94kHz,3108028,2,Song,1,,f,1,Steve Ogle,1211,,-18.82,-25.44,2,-0.000421,-0.335205,0.345978,-9.22,-20.68,-26.09,2,0.000322,-0.293701,0.274567,-10.64,-25.38,-30.29,2,-0.000104,-0.190552,0.188812,-14.4,-27.02,-30.84,2,0.00008,-0.16925,0.166229,-15.43,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344725,https://wildtrax-aru.s3.us-west-2.amazonaws.com/19640b51-309c-40b9-bdef-57080b3790df/dbdc3762a82e492e940b7a0b899007ff.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/19640b51-309c-40b9-bdef-57080b3790df/dbdc3762a82e492e940b7a0b899007ff.flac
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-91,214834,2022-06-25 05:27:15,367512,1SPT,344725,Transcribed,BAEA,Bald eagle,HALIAEETUS LEUCOCEPHALUS,Aves,285.44,600.00,4.65,0.10kHz,6.08kHz,3108043,1,Call,1,,f,1,Steve Ogle,1211,,-19.18,-25.85,2,-0.000308,-0.288696,0.356934,-8.95,-22.98,-27.14,2,0.000168,-0.268372,0.226532,-11.43,-26.84,-30.17,2,-0.00016,-0.151917,0.178802,-14.95,-29.08,-31.45,2,0.000088,-0.141113,0.126007,-17.01,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344725,https://wildtrax-aru.s3.us-west-2.amazonaws.com/19640b51-309c-40b9-bdef-57080b3790df/238d147311b34d389afdcf03b768706a.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/19640b51-309c-40b9-bdef-57080b3790df/238d147311b34d389afdcf03b768706a.flac
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-91,214834,2022-06-25 05:27:15,367512,1SPT,344725,Transcribed,VGSW,Violet-green Swallow,TACHYCINETA THALASSINA,Aves,432.30,600.00,8.85,1.13kHz,7.67kHz,3108044,1,Call,1,,f,1,Steve Ogle,1211,,-24.06,-26.83,2,-0.000127,-0.238129,0.231567,-12.46,-30.78,-34.61,2,0.000001,-0.106201,0.105255,-19.48,-27.94,-30.79,3,-0.000155,-0.136627,0.154663,-16.21,-35.64,-39.02,2,0,-0.060089,0.059052,-24.42,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344725,https://wildtrax-aru.s3.us-west-2.amazonaws.com/19640b51-309c-40b9-bdef-57080b3790df/0fd2b6a4a93a46f59b9b513f3bf83c1e.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/19640b51-309c-40b9-bdef-57080b3790df/0fd2b6a4a93a46f59b9b513f3bf83c1e.flac
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-91,214834,2022-06-25 05:27:15,367512,1SPT,344725,Transcribed,PISI,Pine Siskin,SPINUS PINUS,Aves,487.43,600.00,7.40,1.96kHz,7.42kHz,3108046,1,Call,1,,f,1,Steve Ogle,1211,,-20.9,-26.45,2,-0.000105,-0.28064,0.252747,-11.04,-32.72,-41.19,2,0,-0.071747,0.064972,-22.88,-27.71,-30.92,2,-0.000162,-0.152405,0.160065,-15.91,-38.95,-46.79,2,0,-0.037079,0.032227,-28.62,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344725,https://wildtrax-aru.s3.us-west-2.amazonaws.com/19640b51-309c-40b9-bdef-57080b3790df/692c26a88a234742b002c08ece0aee99.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/19640b51-309c-40b9-bdef-57080b3790df/692c26a88a234742b002c08ece0aee99.flac
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-91,214834,2022-06-25 05:27:15,367512,1SPT,344725,Transcribed,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,502.58,600.00,2.64,0.98kHz,5.97kHz,3108048,1,Song,1,,f,1,Steve Ogle,1211,,-22.3,-26.3,2,-0.00021,-0.214752,0.241638,-12.34,-30.6,-33.2,2,-0.000001,-0.105957,0.109558,-19.21,-27.15,-30.16,2,-0.000157,-0.147888,0.131409,-16.6,-35.24,-37.84,2,0,-0.061737,0.064484,-23.81,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344725,https://wildtrax-aru.s3.us-west-2.amazonaws.com/19640b51-309c-40b9-bdef-57080b3790df/dd7b8190dee0452991b1ed7acdc3a6a1.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/19640b51-309c-40b9-bdef-57080b3790df/dd7b8190dee0452991b1ed7acdc3a6a1.flac
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-91,214834,2022-06-25 05:27:15,367512,1SPT,344725,Transcribed,NOFL,Northern Flicker,COLAPTES AURATUS,Aves,547.23,600.00,4.99,0.10kHz,4.43kHz,3108051,1,Song,1,,f,1,Steve Ogle,1211,,-24.58,-27,2,-0.000144,-0.20639,0.265045,-11.53,-25.9,-28.15,2,0.000078,-0.219452,0.184723,-13.17,-28.47,-30.94,3,-0.000156,-0.139191,0.137909,-17.13,-30.07,-31.93,2,0.000086,-0.115906,0.132721,-17.54,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344725,https://wildtrax-aru.s3.us-west-2.amazonaws.com/19640b51-309c-40b9-bdef-57080b3790df/605068ec19ff4c00abbe071f37c06abd.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/19640b51-309c-40b9-bdef-57080b3790df/605068ec19ff4c00abbe071f37c06abd.flac
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-92,214833,2022-06-25 05:54:20,367511,1SPT,344724,Transcribed,VATH,Varied Thrush,IXOREUS NAEVIUS,Aves,391.78,600.00,2.61,1.34kHz,4.94kHz,3042212,1,Song,1,,f,1,Steve Ogle,1211,,-22.07,-25.74,2,-0.000132,-0.333405,0.386322,-8.26,-32.73,-34.9,2,-0.000001,-0.220337,0.185577,-13.14,-27.7,-30.3,2,0.00006,-0.202972,0.261353,-11.66,-38.57,-40.34,2,0.000001,-0.144867,0.102448,-16.78,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344724,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bf4c2f5c-6b9f-43ea-b95c-823cfc4aee30/b2bc532424b74fbd82860372b6667b26.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bf4c2f5c-6b9f-43ea-b95c-823cfc4aee30/b2bc532424b74fbd82860372b6667b26.flac
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-92,214833,2022-06-25 05:54:20,367511,1SPT,344724,Transcribed,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,Aves,584.25,600.00,12.59,0.88kHz,6.95kHz,3042240,1,Song,1,,f,1,Steve Ogle,1211,,-23.69,-26.13,2,-0.000146,-0.239227,0.260345,-11.69,-29.09,-31.5,2,0,-0.134216,0.13913,-17.13,-27.94,-30.84,2,-0.000098,-0.159058,0.165253,-15.64,-34.74,-36.97,2,0,-0.076447,0.07785,-22.17,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344724,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bf4c2f5c-6b9f-43ea-b95c-823cfc4aee30/42c600e6ea62421e97b16cadf6c06ec8.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bf4c2f5c-6b9f-43ea-b95c-823cfc4aee30/42c600e6ea62421e97b16cadf6c06ec8.flac
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-93,214836,2022-06-25 06:35:00,367513,1SPT,344726,Transcribed,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,2.39,600.00,3.13,0.88kHz,7.93kHz,3083802,1,Song,1,,f,1,Steve Ogle,1211,,-30.32,-33.04,2,-0.0002,-0.111389,0.102264,-19.06,-36.89,-39.29,2,0,-0.066498,0.072723,-22.77,-32.51,-36.03,2,-0.000232,-0.082184,0.093933,-20.54,-36.72,-42.6,2,0,-0.054504,0.057892,-24.75,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344726,https://wildtrax-aru.s3.us-west-2.amazonaws.com/ade5ae5c-b184-4e48-a585-a6547985942d/cc128b29986e4afa9f174c2f9cb0c152.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/ade5ae5c-b184-4e48-a585-a6547985942d/cc128b29986e4afa9f174c2f9cb0c152.flac
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-93,214836,2022-06-25 06:35:00,367513,1SPT,344726,Transcribed,AMRO,American Robin,TURDUS MIGRATORIUS,Aves,97.69,600.00,3.81,0.88kHz,5.51kHz,3083803,1,Song,1,,f,1,Steve Ogle,1211,,-28.02,-33.01,2,-0.000218,-0.210876,0.290741,-10.73,-33.63,-40.32,2,0,-0.158234,0.142578,-16.01,-32.24,-36.08,2,-0.000215,-0.09906,0.122406,-18.24,-34.97,-43,2,0,-0.0672,0.063354,-23.45,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344726,https://wildtrax-aru.s3.us-west-2.amazonaws.com/ade5ae5c-b184-4e48-a585-a6547985942d/7b57bb4fe0144900b38042b4aa961e02.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/ade5ae5c-b184-4e48-a585-a6547985942d/7b57bb4fe0144900b38042b4aa961e02.flac
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-93,214836,2022-06-25 06:35:00,367513,1SPT,344726,Transcribed,AMKE,American Kestrel,FALCO SPARVERIUS,Aves,101.65,600.00,4.00,0.41kHz,7.83kHz,3083804,1,Call,1,,f,1,Steve Ogle,1211,,-30.75,-32.88,2,-0.000237,-0.112549,0.105835,-18.97,-35.08,-37.11,2,0.000002,-0.06897,0.068573,-23.23,-32.11,-36,2,-0.00027,-0.122925,0.081848,-18.21,-34.1,-39.81,2,0.000002,-0.080933,0.08609,-21.3,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344726,https://wildtrax-aru.s3.us-west-2.amazonaws.com/ade5ae5c-b184-4e48-a585-a6547985942d/277f920ac3714ad5847266fb0c7b0d7b.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/ade5ae5c-b184-4e48-a585-a6547985942d/277f920ac3714ad5847266fb0c7b0d7b.flac
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-93,214836,2022-06-25 06:35:00,367513,1SPT,344726,Transcribed,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,Aves,518.26,600.00,1.99,4.02kHz,10.66kHz,3083813,1,Call,1,,f,1,Steve Ogle,1211,,-28.58,-32.52,2,-0.000319,-0.129547,0.11377,-17.75,-31.43,-44.43,2,0,-0.082916,0.08197,-21.63,-33.02,-35.58,2,-0.000196,-0.088379,0.080078,-21.07,-39.79,-48.04,2,0,-0.040253,0.039093,-27.9,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344726,https://wildtrax-aru.s3.us-west-2.amazonaws.com/ade5ae5c-b184-4e48-a585-a6547985942d/b2b2df474dfd4e6b8bcafdd1989176f1.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/ade5ae5c-b184-4e48-a585-a6547985942d/b2b2df474dfd4e6b8bcafdd1989176f1.flac
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-93,214836,2022-06-25 06:35:00,367513,1SPT,344726,Transcribed,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,Aves,523.61,600.00,4.33,1.80kHz,9.37kHz,3083816,2,Song,1,,f,1,Steve Ogle,1211,,-30.06,-32.79,2,-0.000247,-0.113342,0.115295,-18.76,-41.09,-42.78,2,0,-0.041351,0.036713,-27.67,-32.63,-35.54,2,-0.000215,-0.103882,0.084198,-19.67,-42.11,-46.35,2,0,-0.030945,0.033203,-29.58,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344726,https://wildtrax-aru.s3.us-west-2.amazonaws.com/ade5ae5c-b184-4e48-a585-a6547985942d/7cafac008e4e45f5bc2bf2a5211dc383.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/ade5ae5c-b184-4e48-a585-a6547985942d/7cafac008e4e45f5bc2bf2a5211dc383.flac
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-94,214832,2022-06-25 07:00:20,367514,1SPT,344727,Transcribed,AMRO,American Robin,TURDUS MIGRATORIUS,Aves,3.93,600.00,2.60,0.36kHz,4.53kHz,3091158,1,Song,1,,f,1,Steve Ogle,1211,,-16.58,-19.62,2,-0.000568,-0.513519,0.475128,-5.79,-21.18,-23.05,2,0.00001,-0.302521,0.346405,-9.21,-18.9,-21.38,2,-0.000329,-0.443787,0.419128,-7.06,-21.51,-24.25,2,0.000014,-0.278503,0.301086,-10.43,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344727,https://wildtrax-aru.s3.us-west-2.amazonaws.com/2b109aa3-a705-47b4-a411-1c654147e786/aedd05e3ede84f7aa68739a9ccefc9c1.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/2b109aa3-a705-47b4-a411-1c654147e786/aedd05e3ede84f7aa68739a9ccefc9c1.flac
PC,Waterton Lakes National Park - EI Songbird Monitoring 2022,1113,AKAMINA-94,214832,2022-06-25 07:00:20,367514,1SPT,344727,Transcribed,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,Aves,4.94,600.00,2.49,0.10kHz,8.29kHz,3091157,1,Song,1,,f,1,Steve Ogle,1211,,-17.06,-19.32,2,-0.000499,-0.493805,0.475128,-6.13,-18.61,-20.81,2,0.000274,-0.40448,0.410339,-7.74,-19.02,-21.27,2,-0.000402,-0.376495,0.435577,-7.22,-19.92,-22.31,2,0.000215,-0.343658,0.322968,-9.28,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=344727,https://wildtrax-aru.s3.us-west-2.amazonaws.com/2b109aa3-a705-47b4-a411-1c654147e786/827a159930674a718cf756cc37cd0a30.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/2b109aa3-a705-47b4-a411-1c654147e786/827a159930674a718cf756cc37cd0a30.flac
