prjct_d,locatin,year,elevation,slope,aspect,TPI,northness
999,Horseshoe Basin_50,2010,1574,2.13606840267316,24.530472698369987,-0.908580324165996,0.9097405880370071
999,Horseshoe Basin_50,2012,1574,2.13606840267316,24.530472698369987,-0.908580324165996,0.9097405880370071
999,Horseshoe Basin_50,2013,1574,2.13606840267316,24.530472698369987,-0.908580324165996,0.9097405880370071
999,Horseshoe Basin_50,2014,1574,2.13606840267316,24.530472698369987,-0.908580324165996,0.9097405880370071
999,Horseshoe Basin_50,2015,1574,2.13606840267316,24.530472698369987,-0.908580324165996,0.9097405880370071
999,Horseshoe Basin_50,2016,1574,2.13606840267316,24.530472698369987,-0.908580324165996,0.9097405880370071
999,Horseshoe Basin_50,2018,1574,2.13606840267316,24.530472698369987,-0.908580324165996,0.9097405880370071
999,Lower Mount Crandell_18,2007,1733,14.345887622066364,98.9764745313694,-194.8397484814261,-0.15602891010832895
999,Lower Mount Crandell_18,2008,1733,14.345887622066364,98.9764745313694,-194.8397484814261,-0.15602891010832895
999,Lower Mount Crandell_18,2009,1733,14.345887622066364,98.9764745313694,-194.8397484814261,-0.15602891010832895
999,Lower Mount Crandell_18,2010,1733,14.345887622066364,98.9764745313694,-194.8397484814261,-0.15602891010832895
999,Lower Mount Crandell_18,2011,1733,14.345887622066364,98.9764745313694,-194.8397484814261,-0.15602891010832895
999,Lower Mount Crandell_18,2012,1733,14.345887622066364,98.9764745313694,-194.8397484814261,-0.15602891010832895
999,Lower Mount Crandell_18,2013,1733,14.345887622066364,98.9764745313694,-194.8397484814261,-0.15602891010832895
999,Lower Mount Crandell_18,2014,1733,14.345887622066364,98.9764745313694,-194.8397484814261,-0.15602891010832895
999,Lower Mount Crandell_18,2015,1733,14.345887622066364,98.9764745313694,-194.8397484814261,-0.15602891010832895
999,Lower Mount Crandell_18,2016,1733,14.345887622066364,98.9764745313694,-194.8397484814261,-0.15602891010832895
999,Lower Mount Crandell_18,2017,1733,14.345887622066364,98.9764745313694,-194.8397484814261,-0.15602891010832895
999,Lower Mount Crandell_18,2018,1733,14.345887622066364,98.9764745313694,-194.8397484814261,-0.15602891010832895
999,Lower Mount Crandell_19,2007,1770,12.073026495946227,126.27532719999725,-146.77387747626744,-0.5916660737970274
999,Lower Mount Crandell_19,2008,1770,12.073026495946227,126.27532719999725,-146.77387747626744,-0.5916660737970274
999,Lower Mount Crandell_19,2009,1770,12.073026495946227,126.27532719999725,-146.77387747626744,-0.5916660737970274
999,Lower Mount Crandell_19,2010,1770,12.073026495946227,126.27532719999725,-146.77387747626744,-0.5916660737970274
999,Lower Mount Crandell_19,2011,1770,12.073026495946227,126.27532719999725,-146.77387747626744,-0.5916660737970274
999,Lower Mount Crandell_19,2012,1770,12.073026495946227,126.27532719999725,-146.77387747626744,-0.5916660737970274
999,Lower Mount Crandell_19,2013,1770,12.073026495946227,126.27532719999725,-146.77387747626744,-0.5916660737970274
999,Lower Mount Crandell_19,2014,1770,12.073026495946227,126.27532719999725,-146.77387747626744,-0.5916660737970274
999,Lower Mount Crandell_19,2015,1770,12.073026495946227,126.27532719999725,-146.77387747626744,-0.5916660737970274
999,Lower Mount Crandell_19,2016,1770,12.073026495946227,126.27532719999725,-146.77387747626744,-0.5916660737970274
999,Lower Mount Crandell_19,2017,1770,12.073026495946227,126.27532719999725,-146.77387747626744,-0.5916660737970274
999,Lower Mount Crandell_19,2018,1770,12.073026495946227,126.27532719999725,-146.77387747626744,-0.5916660737970274
999,Lower Mount Crandell_20,2007,1807,6.86166679173567,211.45680029723974,-114.36213790787838,-0.8530338738877019
999,Lower Mount Crandell_20,2009,1807,6.86166679173567,211.45680029723974,-114.36213790787838,-0.8530338738877019
999,Lower Mount Crandell_20,2010,1807,6.86166679173567,211.45680029723974,-114.36213790787838,-0.8530338738877019
999,Lower Mount Crandell_20,2011,1807,6.86166679173567,211.45680029723974,-114.36213790787838,-0.8530338738877019
999,Lower Mount Crandell_20,2012,1807,6.86166679173567,211.45680029723974,-114.36213790787838,-0.8530338738877019
999,Lower Mount Crandell_20,2013,1807,6.86166679173567,211.45680029723974,-114.36213790787838,-0.8530338738877019
999,Lower Mount Crandell_20,2014,1807,6.86166679173567,211.45680029723974,-114.36213790787838,-0.8530338738877019
999,Lower Mount Crandell_20,2015,1807,6.86166679173567,211.45680029723974,-114.36213790787838,-0.8530338738877019
999,Lower Mount Crandell_20,2016,1807,6.86166679173567,211.45680029723974,-114.36213790787838,-0.8530338738877019
999,Lower Mount Crandell_20,2017,1807,6.86166679173567,211.45680029723974,-114.36213790787838,-0.8530338738877019
999,Lower Mount Crandell_20,2018,1807,6.86166679173567,211.45680029723974,-114.36213790787838,-0.8530338738877019
999,Lower Mount Crandell_21,2007,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572
999,Lower Mount Crandell_21,2009,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572
999,Lower Mount Crandell_21,2010,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572
999,Lower Mount Crandell_21,2011,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572
999,Lower Mount Crandell_21,2012,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572
999,Lower Mount Crandell_21,2013,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572
999,Lower Mount Crandell_21,2014,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572
